gene	module	gene_id	current_symbol	mapping_method	is_non_grey	candidate	include_in_block_map	exclusion_reason
MPV17	grey	4358	MPV17	unique_official_exact	False	False	False	grey_not_a_network_block
LIG1	brown	3978	LIG1	unique_official_exact	True	True	True	included
VPS50	grey	55610	VPS50	unique_official_exact	False	False	False	grey_not_a_network_block
EIF2AK4	grey	440275	EIF2AK4	unique_official_exact	False	False	False	grey_not_a_network_block
STK36	turquoise	27148	STK36	unique_official_exact	True	True	True	included
ACOT7	grey	11332	ACOT7	unique_official_exact	False	False	False	grey_not_a_network_block
SUPT16H	red	11198	SUPT16H	unique_official_exact	True	True	True	included
TMEM120B	turquoise	144404	TMEM120B	unique_official_exact	True	True	True	included
GTF2H2B	grey	653238	GTF2H2B	unique_official_exact	False	False	False	grey_not_a_network_block
FBXL17	grey	64839	FBXL17	unique_official_exact	False	False	False	grey_not_a_network_block
PPP4R3A	turquoise	55671	PPP4R3A	unique_official_exact	True	True	True	included
MYL12B	red	103910	MYL12B	unique_official_exact	True	True	True	included
MAPKAP1	yellow	79109	MAPKAP1	unique_official_exact	True	True	True	included
SGMS1	red	259230	SGMS1	unique_official_exact	True	True	True	included
PNRC1	grey	10957	PNRC1	unique_official_exact	False	False	False	grey_not_a_network_block
ZNF823	grey	55552	ZNF823	unique_official_exact	False	False	False	grey_not_a_network_block
TBCA	grey	6902	TBCA	unique_official_exact	False	False	False	grey_not_a_network_block
RCBTB2	grey	1102	RCBTB2	unique_official_exact	False	False	False	grey_not_a_network_block
CPQ	red	10404	CPQ	unique_official_exact	True	True	True	included
BTN3A3	grey	10384	BTN3A3	unique_official_exact	False	False	False	grey_not_a_network_block
BAG4	grey	9530	BAG4	unique_official_exact	False	False	False	grey_not_a_network_block
CLUHP3	grey	100132341	CLUHP3	unique_official_exact	False	False	False	grey_not_a_network_block
MOSPD2	grey	158747	MOSPD2	unique_official_exact	False	False	False	grey_not_a_network_block
MMP24	grey	10893	MMP24	unique_official_exact	False	False	False	grey_not_a_network_block
REXO1	turquoise	57455	REXO1	unique_official_exact	True	True	True	included
PHLDA3	grey	23612	PHLDA3	unique_official_exact	False	False	False	grey_not_a_network_block
NAPEPLD	grey	222236	NAPEPLD	unique_official_exact	False	False	False	grey_not_a_network_block
TRUB1	blue	142940	TRUB1	unique_official_exact	True	True	True	included
TENT2	grey	167153	TENT2	unique_official_exact	False	False	False	grey_not_a_network_block
SRRM1	turquoise	10250	SRRM1	unique_official_exact	True	True	True	included
CPEB3	grey	22849	CPEB3	unique_official_exact	False	False	False	grey_not_a_network_block
SET	red	6418	SET	unique_official_exact	True	True	True	included
TRIM32	grey	22954	TRIM32	unique_official_exact	False	False	False	grey_not_a_network_block
NKAP	grey	79576	NKAP	unique_official_exact	False	False	False	grey_not_a_network_block
ERI1	grey	90459	ERI1	unique_official_exact	False	False	False	grey_not_a_network_block
FBXW7	grey	55294	FBXW7	unique_official_exact	False	False	False	grey_not_a_network_block
COPRS	grey	55352	COPRS	unique_official_exact	False	False	False	grey_not_a_network_block
RUFY1	turquoise	80230	RUFY1	unique_official_exact	True	True	True	included
STX7	green	8417	STX7	unique_official_exact	True	True	True	included
SNRPD1	grey	6632	SNRPD1	unique_official_exact	False	False	False	grey_not_a_network_block
SOSTDC1	brown	25928	SOSTDC1	unique_official_exact	True	True	True	included
AZIN1	grey	51582	AZIN1	unique_official_exact	False	False	False	grey_not_a_network_block
ZNG1A	grey	55871	ZNG1A	unique_official_exact	False	False	False	grey_not_a_network_block
RPL32	grey	6161	RPL32	unique_official_exact	False	False	False	grey_not_a_network_block
PANK3	grey	79646	PANK3	unique_official_exact	False	False	False	grey_not_a_network_block
WARS2	grey	10352	WARS2	unique_official_exact	False	False	False	grey_not_a_network_block
TTLL4	brown	9654	TTLL4	unique_official_exact	True	True	True	included
RAB3GAP1	red	22930	RAB3GAP1	unique_official_exact	True	True	True	included
PCDHB13	grey	56123	PCDHB13	unique_official_exact	False	False	False	grey_not_a_network_block
NAPB	grey	63908	NAPB	unique_official_exact	False	False	False	grey_not_a_network_block
NT5DC1	grey	221294	NT5DC1	unique_official_exact	False	False	False	grey_not_a_network_block
LIMK1	grey	3984	LIMK1	unique_official_exact	False	False	False	grey_not_a_network_block
NR2F2	green	7026	NR2F2	unique_official_exact	True	True	True	included
TRMT61A	turquoise	115708	TRMT61A	unique_official_exact	True	True	True	included
AKIRIN1	grey	79647	AKIRIN1	unique_official_exact	False	False	False	grey_not_a_network_block
SEC24A	grey	10802	SEC24A	unique_official_exact	False	False	False	grey_not_a_network_block
CHIC1	grey	53344	CHIC1	unique_official_exact	False	False	False	grey_not_a_network_block
WLS	green	79971	WLS	unique_official_exact	True	True	True	included
RPL18	grey	6141	RPL18	unique_official_exact	False	False	False	grey_not_a_network_block
SCARF1	black	8578	SCARF1	unique_official_exact	True	True	True	included
POGLUT3	blue	143888	POGLUT3	unique_official_exact	True	True	True	included
FBXO45	grey	200933	FBXO45	unique_official_exact	False	False	False	grey_not_a_network_block
ZNF765	grey	91661	ZNF765	unique_official_exact	False	False	False	grey_not_a_network_block
BTF3L4	grey	91408	BTF3L4	unique_official_exact	False	False	False	grey_not_a_network_block
CD200	grey	4345	CD200	unique_official_exact	False	False	False	grey_not_a_network_block
JUP	grey	3728	JUP	unique_official_exact	False	False	False	grey_not_a_network_block
SBDSP1	grey	155370	SBDSP1	unique_official_exact	False	False	False	grey_not_a_network_block
DVL3	turquoise	1857	DVL3	unique_official_exact	True	True	True	included
MED6	grey	10001	MED6	unique_official_exact	False	False	False	grey_not_a_network_block
PLEKHA3	grey	65977	PLEKHA3	unique_official_exact	False	False	False	grey_not_a_network_block
MRPL37	grey	51253	MRPL37	unique_official_exact	False	False	False	grey_not_a_network_block
AZI2	grey	64343	AZI2	unique_official_exact	False	False	False	grey_not_a_network_block
ZNF180	grey	7733	ZNF180	unique_official_exact	False	False	False	grey_not_a_network_block
PPP2CB	red	5516	PPP2CB	unique_official_exact	True	True	True	included
RPL22	grey	6146	RPL22	unique_official_exact	False	False	False	grey_not_a_network_block
AOAH	grey	313	AOAH	unique_official_exact	False	False	False	grey_not_a_network_block
MCM7	grey	4176	MCM7	unique_official_exact	False	False	False	grey_not_a_network_block
FNBP1L	grey	54874	FNBP1L	unique_official_exact	False	False	False	grey_not_a_network_block
ZNF598	magenta	90850	ZNF598	unique_official_exact	True	True	True	included
SLC12A6	grey	9990	SLC12A6	unique_official_exact	False	False	False	grey_not_a_network_block
PHIP	turquoise	55023	PHIP	unique_official_exact	True	True	True	included
ABCB4	grey	5244	ABCB4	unique_official_exact	False	False	False	grey_not_a_network_block
RENBP	blue	5973	RENBP	unique_official_exact	True	True	True	included
PSME1	blue	5720	PSME1	unique_official_exact	True	True	True	included
SNHG7	grey	84973	SNHG7	unique_official_exact	False	False	False	grey_not_a_network_block
RSRC1	blue	51319	RSRC1	unique_official_exact	True	True	True	included
TRIM35	grey	23087	TRIM35	unique_official_exact	False	False	False	grey_not_a_network_block
GMIP	grey	51291	GMIP	unique_official_exact	False	False	False	grey_not_a_network_block
CERS4	grey	79603	CERS4	unique_official_exact	False	False	False	grey_not_a_network_block
CMTR2	blue	55783	CMTR2	unique_official_exact	True	True	True	included
CXXC1	turquoise	30827	CXXC1	unique_official_exact	True	True	True	included
SNRPF	grey	6636	SNRPF	unique_official_exact	False	False	False	grey_not_a_network_block
MAPK7	turquoise	5598	MAPK7	unique_official_exact	True	True	True	included
RRAGA	grey	10670	RRAGA	unique_official_exact	False	False	False	grey_not_a_network_block
RAP2C	grey	57826	RAP2C	unique_official_exact	False	False	False	grey_not_a_network_block
KLC4	grey	89953	KLC4	unique_official_exact	False	False	False	grey_not_a_network_block
TSPAN13	grey	27075	TSPAN13	unique_official_exact	False	False	False	grey_not_a_network_block
FEN1	grey	2237	FEN1	unique_official_exact	False	False	False	grey_not_a_network_block
SLC25A28	grey	81894	SLC25A28	unique_official_exact	False	False	False	grey_not_a_network_block
HEXIM1	turquoise	10614	HEXIM1	unique_official_exact	True	True	True	included
TYW3	red	127253	TYW3	unique_official_exact	True	True	True	included
PPP1R11	grey	6992	PPP1R11	unique_official_exact	False	False	False	grey_not_a_network_block
CXCL10	grey	3627	CXCL10	unique_official_exact	False	False	False	grey_not_a_network_block
AP1G2	turquoise	8906	AP1G2	unique_official_exact	True	True	True	included
LRIF1	grey	55791	LRIF1	unique_official_exact	False	False	False	grey_not_a_network_block
UBE2H	grey	7328	UBE2H	unique_official_exact	False	False	False	grey_not_a_network_block
ATP5MK	grey	84833	ATP5MK	unique_official_exact	False	False	False	grey_not_a_network_block
AKT2	yellow	208	AKT2	unique_official_exact	True	True	True	included
FAAP20	grey	199990	FAAP20	unique_official_exact	False	False	False	grey_not_a_network_block
HNRNPAB	grey	3182	HNRNPAB	unique_official_exact	False	False	False	grey_not_a_network_block
ATP9B	turquoise	374868	ATP9B	unique_official_exact	True	True	True	included
TOR3A	grey	64222	TOR3A	unique_official_exact	False	False	False	grey_not_a_network_block
PAPOLG	red	64895	PAPOLG	unique_official_exact	True	True	True	included
FAM222B	turquoise	55731	FAM222B	unique_official_exact	True	True	True	included
NAB1	grey	4664	NAB1	unique_official_exact	False	False	False	grey_not_a_network_block
ASXL2	grey	55252	ASXL2	unique_official_exact	False	False	False	grey_not_a_network_block
FAM8A1	grey	51439	FAM8A1	unique_official_exact	False	False	False	grey_not_a_network_block
MASP2	turquoise	10747	MASP2	unique_official_exact	True	True	True	included
ADAMTS3	grey	9508	ADAMTS3	unique_official_exact	False	False	False	grey_not_a_network_block
TRMT1	turquoise	55621	TRMT1	unique_official_exact	True	True	True	included
MAFF	grey	23764	MAFF	unique_official_exact	False	False	False	grey_not_a_network_block
KLHL7	grey	55975	KLHL7	unique_official_exact	False	False	False	grey_not_a_network_block
ZSCAN22	grey	342945	ZSCAN22	unique_official_exact	False	False	False	grey_not_a_network_block
BAG3	grey	9531	BAG3	unique_official_exact	False	False	False	grey_not_a_network_block
METAP2	red	10988	METAP2	unique_official_exact	True	True	True	included
DIAPH1	blue	1729	DIAPH1	unique_official_exact	True	True	True	included
RPRD1A	grey	55197	RPRD1A	unique_official_exact	False	False	False	grey_not_a_network_block
DPYD	grey	1806	DPYD	unique_official_exact	False	False	False	grey_not_a_network_block
PLPP6	grey	403313	PLPP6	unique_official_exact	False	False	False	grey_not_a_network_block
ZBTB48	grey	3104	ZBTB48	unique_official_exact	False	False	False	grey_not_a_network_block
PGK1	blue	5230	PGK1	unique_official_exact	True	True	True	included
VIPAS39	grey	63894	VIPAS39	unique_official_exact	False	False	False	grey_not_a_network_block
CTDSPL	green	10217	CTDSPL	unique_official_exact	True	True	True	included
NDUFS2	grey	4720	NDUFS2	unique_official_exact	False	False	False	grey_not_a_network_block
CLN5	grey	1203	CLN5	unique_official_exact	False	False	False	grey_not_a_network_block
RINT1	grey	60561	RINT1	unique_official_exact	False	False	False	grey_not_a_network_block
FAT2	magenta	2196	FAT2	unique_official_exact	True	True	True	included
FBXO30	grey	84085	FBXO30	unique_official_exact	False	False	False	grey_not_a_network_block
MLST8	grey	64223	MLST8	unique_official_exact	False	False	False	grey_not_a_network_block
PHF10	grey	55274	PHF10	unique_official_exact	False	False	False	grey_not_a_network_block
LRP1	yellow	4035	LRP1	unique_official_exact	True	True	True	included
FBXO42	grey	54455	FBXO42	unique_official_exact	False	False	False	grey_not_a_network_block
IMPDH2	grey	3615	IMPDH2	unique_official_exact	False	False	False	grey_not_a_network_block
ZNF689	grey	115509	ZNF689	unique_official_exact	False	False	False	grey_not_a_network_block
LSM14A	grey	26065	LSM14A	unique_official_exact	False	False	False	grey_not_a_network_block
HELQ	grey	113510	HELQ	unique_official_exact	False	False	False	grey_not_a_network_block
NUTM2D	turquoise	728130	NUTM2D	unique_official_exact	True	True	True	included
SBF2-AS1	turquoise	283104	SBF2-AS1	unique_official_exact	True	True	True	included
R3HCC1L	turquoise	27291	R3HCC1L	unique_official_exact	True	True	True	included
SLC25A30	grey	253512	SLC25A30	unique_official_exact	False	False	False	grey_not_a_network_block
ZCCHC24	brown	219654	ZCCHC24	unique_official_exact	True	True	True	included
RASGRP3	black	25780	RASGRP3	unique_official_exact	True	True	True	included
ARF6	blue	382	ARF6	unique_official_exact	True	True	True	included
TSEN2	brown	80746	TSEN2	unique_official_exact	True	True	True	included
SPOUT1	grey	51490	SPOUT1	unique_official_exact	False	False	False	grey_not_a_network_block
COQ8B	grey	79934	COQ8B	unique_official_exact	False	False	False	grey_not_a_network_block
FAM161B	brown	145483	FAM161B	unique_official_exact	True	True	True	included
CCDC71L	yellow	168455	CCDC71L	unique_official_exact	True	True	True	included
PRPF40B	grey	25766	PRPF40B	unique_official_exact	False	False	False	grey_not_a_network_block
UNG	black	7374	UNG	unique_official_exact	True	True	True	included
TAF6	grey	6878	TAF6	unique_official_exact	False	False	False	grey_not_a_network_block
ADSS2	grey	159	ADSS2	unique_official_exact	False	False	False	grey_not_a_network_block
ELAVL1	grey	1994	ELAVL1	unique_official_exact	False	False	False	grey_not_a_network_block
ATMIN	blue	23300	ATMIN	unique_official_exact	True	True	True	included
DCUN1D3	yellow	123879	DCUN1D3	unique_official_exact	True	True	True	included
TM4SF1	grey	4071	TM4SF1	unique_official_exact	False	False	False	grey_not_a_network_block
URGCP	grey	55665	URGCP	unique_official_exact	False	False	False	grey_not_a_network_block
LCORL	grey	254251	LCORL	unique_official_exact	False	False	False	grey_not_a_network_block
TYW1	grey	55253	TYW1	unique_official_exact	False	False	False	grey_not_a_network_block
TMEM185B	grey	79134	TMEM185B	unique_official_exact	False	False	False	grey_not_a_network_block
EVI5L	grey	115704	EVI5L	unique_official_exact	False	False	False	grey_not_a_network_block
CAPZB	blue	832	CAPZB	unique_official_exact	True	True	True	included
HNRNPC	red	3183	HNRNPC	unique_official_exact	True	True	True	included
LINC01963	grey	150967	LINC01963	unique_official_exact	False	False	False	grey_not_a_network_block
RAB11A	yellow	8766	RAB11A	unique_official_exact	True	True	True	included
TRAF3	blue	7187	TRAF3	unique_official_exact	True	True	True	included
LARP4B	grey	23185	LARP4B	unique_official_exact	False	False	False	grey_not_a_network_block
GABARAPL1	yellow	23710	GABARAPL1	unique_official_exact	True	True	True	included
NSMAF	grey	8439	NSMAF	unique_official_exact	False	False	False	grey_not_a_network_block
ARFGAP3	grey	26286	ARFGAP3	unique_official_exact	False	False	False	grey_not_a_network_block
LAP3	grey	51056	LAP3	unique_official_exact	False	False	False	grey_not_a_network_block
TXLNG	grey	55787	TXLNG	unique_official_exact	False	False	False	grey_not_a_network_block
AGAP3	black	116988	AGAP3	unique_official_exact	True	True	True	included
SH3RF3	yellow	344558	SH3RF3	unique_official_exact	True	True	True	included
ASB13	grey	79754	ASB13	unique_official_exact	False	False	False	grey_not_a_network_block
AP5M1	grey	55745	AP5M1	unique_official_exact	False	False	False	grey_not_a_network_block
GSKIP	grey	51527	GSKIP	unique_official_exact	False	False	False	grey_not_a_network_block
USP5	grey	8078	USP5	unique_official_exact	False	False	False	grey_not_a_network_block
CECR2	turquoise	27443	CECR2	unique_official_exact	True	True	True	included
