raw_gene	gene_input	gene_recovered_from_excel_date	human_gene_id	mapping_method	current_human_symbol	include_row
AC004801.5	AC004801.5	False		unresolved_or_ambiguous		False
AC004801.6	AC004801.6	False		unresolved_or_ambiguous		False
AC004803.1	AC004803.1	False		unresolved_or_ambiguous		False
AC004805.2	AC004805.2	False		unresolved_or_ambiguous		False
AC004805.3	AC004805.3	False		unresolved_or_ambiguous		False
AC004812.2	AC004812.2	False		unresolved_or_ambiguous		False
AC004816.1	AC004816.1	False		unresolved_or_ambiguous		False
AC004816.2	AC004816.2	False		unresolved_or_ambiguous		False
AC004817.1	AC004817.1	False		unresolved_or_ambiguous		False
AC004817.2	AC004817.2	False		unresolved_or_ambiguous		False
AC004817.3	AC004817.3	False		unresolved_or_ambiguous		False
AC004817.4	AC004817.4	False		unresolved_or_ambiguous		False
AC004825.2	AC004825.2	False		unresolved_or_ambiguous		False
AC004828.1	AC004828.1	False		unresolved_or_ambiguous		False
AC004830.1	AC004830.1	False		unresolved_or_ambiguous		False
AC004832.1	AC004832.1	False		unresolved_or_ambiguous		False
AC004832.4	AC004832.4	False		unresolved_or_ambiguous		False
AC004832.5	AC004832.5	False		unresolved_or_ambiguous		False
AC004832.6	AC004832.6	False		unresolved_or_ambiguous		False
AC004834.1	AC004834.1	False		unresolved_or_ambiguous		False
AC004835.1	AC004835.1	False		unresolved_or_ambiguous		False
AC004836.1	AC004836.1	False		unresolved_or_ambiguous		False
AC004837.2	AC004837.2	False		unresolved_or_ambiguous		False
AC004839.1	AC004839.1	False		unresolved_or_ambiguous		False
AC004840.1	AC004840.1	False		unresolved_or_ambiguous		False
AC004840.2	AC004840.2	False		unresolved_or_ambiguous		False
AC004846.1	AC004846.1	False		unresolved_or_ambiguous		False
AC004846.2	AC004846.2	False		unresolved_or_ambiguous		False
AC004847.1	AC004847.1	False		unresolved_or_ambiguous		False
AC004853.2	AC004853.2	False		unresolved_or_ambiguous		False
AC004854.1	AC004854.1	False		unresolved_or_ambiguous		False
AC004854.2	AC004854.2	False		unresolved_or_ambiguous		False
AC004858.1	AC004858.1	False		unresolved_or_ambiguous		False
AC004862.1	AC004862.1	False		unresolved_or_ambiguous		False
AC004865.1	AC004865.1	False		unresolved_or_ambiguous		False
AC004865.2	AC004865.2	False		unresolved_or_ambiguous		False
AC004866.1	AC004866.1	False		unresolved_or_ambiguous		False
AC004870.1	AC004870.1	False		unresolved_or_ambiguous		False
AC004870.2	AC004870.2	False		unresolved_or_ambiguous		False
AC004870.3	AC004870.3	False		unresolved_or_ambiguous		False
AC004870.4	AC004870.4	False		unresolved_or_ambiguous		False
AC004875.1	AC004875.1	False		unresolved_or_ambiguous		False
AC004877.1	AC004877.1	False		unresolved_or_ambiguous		False
AC004877.2	AC004877.2	False		unresolved_or_ambiguous		False
AC004882.1	AC004882.1	False		unresolved_or_ambiguous		False
AC004884.2	AC004884.2	False		unresolved_or_ambiguous		False
AC004888.1	AC004888.1	False		unresolved_or_ambiguous		False
AC004889.1	AC004889.1	False		unresolved_or_ambiguous		False
AC004890.1	AC004890.1	False		unresolved_or_ambiguous		False
AC004890.2	AC004890.2	False		unresolved_or_ambiguous		False
AC004890.3	AC004890.3	False		unresolved_or_ambiguous		False
AC004893.1	AC004893.1	False		unresolved_or_ambiguous		False
AC004893.2	AC004893.2	False		unresolved_or_ambiguous		False
AC004895.1	AC004895.1	False		unresolved_or_ambiguous		False
AC004898.1	AC004898.1	False		unresolved_or_ambiguous		False
AC004899.1	AC004899.1	False		unresolved_or_ambiguous		False
AC004899.2	AC004899.2	False		unresolved_or_ambiguous		False
AC004906.1	AC004906.1	False		unresolved_or_ambiguous		False
AC004908.1	AC004908.1	False		unresolved_or_ambiguous		False
AC004908.2	AC004908.2	False		unresolved_or_ambiguous		False
AC004908.3	AC004908.3	False		unresolved_or_ambiguous		False
AC004917.1	AC004917.1	False		unresolved_or_ambiguous		False
AC004918.1	AC004918.1	False		unresolved_or_ambiguous		False
AC004918.3	AC004918.3	False		unresolved_or_ambiguous		False
AC004921.1	AC004921.1	False		unresolved_or_ambiguous		False
AC004922.1	AC004922.1	False		unresolved_or_ambiguous		False
AC004923.1	AC004923.1	False		unresolved_or_ambiguous		False
AC004923.2	AC004923.2	False		unresolved_or_ambiguous		False
AC004923.4	AC004923.4	False		unresolved_or_ambiguous		False
AC004924.1	AC004924.1	False		unresolved_or_ambiguous		False
AC004925.1	AC004925.1	False		unresolved_or_ambiguous		False
AC004938.1	AC004938.1	False		unresolved_or_ambiguous		False
AC004941.1	AC004941.1	False		unresolved_or_ambiguous		False
AC004941.2	AC004941.2	False		unresolved_or_ambiguous		False
AC004943.1	AC004943.1	False		unresolved_or_ambiguous		False
AC004943.2	AC004943.2	False		unresolved_or_ambiguous		False
AC004943.3	AC004943.3	False		unresolved_or_ambiguous		False
AC004944.1	AC004944.1	False		unresolved_or_ambiguous		False
AC004945.1	AC004945.1	False		unresolved_or_ambiguous		False
AC004947.1	AC004947.1	False		unresolved_or_ambiguous		False
AC004947.2	AC004947.2	False		unresolved_or_ambiguous		False
AC004948.1	AC004948.1	False		unresolved_or_ambiguous		False
AC004951.1	AC004951.1	False		unresolved_or_ambiguous		False
AC004951.2	AC004951.2	False		unresolved_or_ambiguous		False
AC004951.3	AC004951.3	False		unresolved_or_ambiguous		False
AC004951.4	AC004951.4	False		unresolved_or_ambiguous		False
AC004967.1	AC004967.1	False		unresolved_or_ambiguous		False
AC004969.1	AC004969.1	False		unresolved_or_ambiguous		False
AC004973.1	AC004973.1	False		unresolved_or_ambiguous		False
AC004975.1	AC004975.1	False		unresolved_or_ambiguous		False
AC004975.2	AC004975.2	False		unresolved_or_ambiguous		False
AC004980.1	AC004980.1	False		unresolved_or_ambiguous		False
AC004980.2	AC004980.2	False		unresolved_or_ambiguous		False
AC004980.3	AC004980.3	False		unresolved_or_ambiguous		False
AC004980.4	AC004980.4	False		unresolved_or_ambiguous		False
AC004982.1	AC004982.1	False		unresolved_or_ambiguous		False
AC004982.2	AC004982.2	False		unresolved_or_ambiguous		False
AC004986.1	AC004986.1	False		unresolved_or_ambiguous		False
AC004987.2	AC004987.2	False		unresolved_or_ambiguous		False
AC004987.3	AC004987.3	False		unresolved_or_ambiguous		False
AC004987.4	AC004987.4	False		unresolved_or_ambiguous		False
AC004988.1	AC004988.1	False		unresolved_or_ambiguous		False
AC004990.1	AC004990.1	False		unresolved_or_ambiguous		False
AC004994.1	AC004994.1	False		unresolved_or_ambiguous		False
AC004997.1	AC004997.1	False		unresolved_or_ambiguous		False
AC005000.1	AC005000.1	False		unresolved_or_ambiguous		False
AC005005.1	AC005005.1	False		unresolved_or_ambiguous		False
AC005005.2	AC005005.2	False		unresolved_or_ambiguous		False
AC005005.3	AC005005.3	False		unresolved_or_ambiguous		False
AC005005.4	AC005005.4	False		unresolved_or_ambiguous		False
AC005006.1	AC005006.1	False		unresolved_or_ambiguous		False
AC005009.1	AC005009.1	False		unresolved_or_ambiguous		False
AC005009.2	AC005009.2	False		unresolved_or_ambiguous		False
AC005013.1	AC005013.1	False		unresolved_or_ambiguous		False
AC005014.1	AC005014.1	False		unresolved_or_ambiguous		False
AC005014.2	AC005014.2	False		unresolved_or_ambiguous		False
AC005014.3	AC005014.3	False		unresolved_or_ambiguous		False
AC005019.1	AC005019.1	False		unresolved_or_ambiguous		False
AC005020.1	AC005020.1	False		unresolved_or_ambiguous		False
AC005021.1	AC005021.1	False		unresolved_or_ambiguous		False
AC005034.2	AC005034.2	False		unresolved_or_ambiguous		False
AC005034.3	AC005034.3	False		unresolved_or_ambiguous		False
AC005034.4	AC005034.4	False		unresolved_or_ambiguous		False
AC005034.5	AC005034.5	False		unresolved_or_ambiguous		False
AC005035.1	AC005035.1	False		unresolved_or_ambiguous		False
AC005041.1	AC005041.1	False		unresolved_or_ambiguous		False
AC005041.2	AC005041.2	False		unresolved_or_ambiguous		False
AC005041.3	AC005041.3	False		unresolved_or_ambiguous		False
AC005042.1	AC005042.1	False		unresolved_or_ambiguous		False
AC005046.1	AC005046.1	False		unresolved_or_ambiguous		False
AC005050.1	AC005050.1	False		unresolved_or_ambiguous		False
AC005052.1	AC005052.1	False		unresolved_or_ambiguous		False
AC005056.1	AC005056.1	False		unresolved_or_ambiguous		False
AC005062.1	AC005062.1	False		unresolved_or_ambiguous		False
AC005064.1	AC005064.1	False		unresolved_or_ambiguous		False
AC005070.1	AC005070.1	False		unresolved_or_ambiguous		False
AC005070.2	AC005070.2	False		unresolved_or_ambiguous		False
AC005070.3	AC005070.3	False		unresolved_or_ambiguous		False
AC005072.1	AC005072.1	False		unresolved_or_ambiguous		False
AC005076.1	AC005076.1	False		unresolved_or_ambiguous		False
AC005077.1	AC005077.1	False		unresolved_or_ambiguous		False
AC005077.2	AC005077.2	False		unresolved_or_ambiguous		False
AC005077.3	AC005077.3	False		unresolved_or_ambiguous		False
AC005077.4	AC005077.4	False		unresolved_or_ambiguous		False
AC005082.1	AC005082.1	False		unresolved_or_ambiguous		False
AC005083.1	AC005083.1	False		unresolved_or_ambiguous		False
AC005084.1	AC005084.1	False		unresolved_or_ambiguous		False
AC005086.1	AC005086.1	False		unresolved_or_ambiguous		False
AC005086.2	AC005086.2	False		unresolved_or_ambiguous		False
AC005086.3	AC005086.3	False		unresolved_or_ambiguous		False
AC005086.4	AC005086.4	False		unresolved_or_ambiguous		False
AC005088.1	AC005088.1	False		unresolved_or_ambiguous		False
AC005089.1	AC005089.1	False		unresolved_or_ambiguous		False
AC005091.1	AC005091.1	False		unresolved_or_ambiguous		False
AC005096.1	AC005096.1	False		unresolved_or_ambiguous		False
AC005099.1	AC005099.1	False		unresolved_or_ambiguous		False
AC005102.1	AC005102.1	False		unresolved_or_ambiguous		False
AC005104.1	AC005104.1	False		unresolved_or_ambiguous		False
AC005104.2	AC005104.2	False		unresolved_or_ambiguous		False
AC005105.1	AC005105.1	False		unresolved_or_ambiguous		False
AC005144.1	AC005144.1	False		unresolved_or_ambiguous		False
AC005150.1	AC005150.1	False		unresolved_or_ambiguous		False
AC005154.1	AC005154.1	False		unresolved_or_ambiguous		False
AC005154.2	AC005154.2	False		unresolved_or_ambiguous		False
AC005154.3	AC005154.3	False		unresolved_or_ambiguous		False
AC005154.5	AC005154.5	False		unresolved_or_ambiguous		False
AC005156.1	AC005156.1	False		unresolved_or_ambiguous		False
AC005160.1	AC005160.1	False		unresolved_or_ambiguous		False
AC005162.1	AC005162.1	False		unresolved_or_ambiguous		False
AC005162.2	AC005162.2	False		unresolved_or_ambiguous		False
AC005162.3	AC005162.3	False		unresolved_or_ambiguous		False
AC005165.1	AC005165.1	False		unresolved_or_ambiguous		False
AC005176.1	AC005176.1	False		unresolved_or_ambiguous		False
AC005180.1	AC005180.1	False		unresolved_or_ambiguous		False
AC005180.2	AC005180.2	False		unresolved_or_ambiguous		False
AC005183.1	AC005183.1	False		unresolved_or_ambiguous		False
AC005185.1	AC005185.1	False		unresolved_or_ambiguous		False
AC005186.1	AC005186.1	False		unresolved_or_ambiguous		False
AC005189.1	AC005189.1	False		unresolved_or_ambiguous		False
AC005197.1	AC005197.1	False		unresolved_or_ambiguous		False
AC005208.1	AC005208.1	False		unresolved_or_ambiguous		False
AC005209.1	AC005209.1	False		unresolved_or_ambiguous		False
AC005220.1	AC005220.1	False		unresolved_or_ambiguous		False
AC005224.1	AC005224.1	False		unresolved_or_ambiguous		False
AC005224.2	AC005224.2	False		unresolved_or_ambiguous		False
AC005224.3	AC005224.3	False		unresolved_or_ambiguous		False
AC005224.4	AC005224.4	False		unresolved_or_ambiguous		False
AC005225.1	AC005225.1	False		unresolved_or_ambiguous		False
AC005225.2	AC005225.2	False		unresolved_or_ambiguous		False
AC005225.3	AC005225.3	False		unresolved_or_ambiguous		False
AC005225.5	AC005225.5	False		unresolved_or_ambiguous		False
AC005229.1	AC005229.1	False		unresolved_or_ambiguous		False
AC005229.2	AC005229.2	False		unresolved_or_ambiguous		False
AC005229.4	AC005229.4	False		unresolved_or_ambiguous		False
AC005230.1	AC005230.1	False		unresolved_or_ambiguous		False
AC005234.1	AC005234.1	False		unresolved_or_ambiguous		False
AC005237.1	AC005237.1	False		unresolved_or_ambiguous		False
AC005242.1	AC005242.1	False		unresolved_or_ambiguous		False
AC005244.1	AC005244.1	False		unresolved_or_ambiguous		False
AC005244.2	AC005244.2	False		unresolved_or_ambiguous		False
AC005252.3	AC005252.3	False		unresolved_or_ambiguous		False
AC005253.1	AC005253.1	False		unresolved_or_ambiguous		False
AC005261.1	AC005261.1	False		unresolved_or_ambiguous		False
AC005261.2	AC005261.2	False		unresolved_or_ambiguous		False
AC005261.3	AC005261.3	False		unresolved_or_ambiguous		False
AC005261.4	AC005261.4	False		unresolved_or_ambiguous		False
AC005261.6	AC005261.6	False		unresolved_or_ambiguous		False
AC005264.1	AC005264.1	False		unresolved_or_ambiguous		False
AC005274.1	AC005274.1	False		unresolved_or_ambiguous		False
AC005277.2	AC005277.2	False		unresolved_or_ambiguous		False
AC005280.1	AC005280.1	False		unresolved_or_ambiguous		False
AC005281.1	AC005281.1	False		unresolved_or_ambiguous		False
AC005288.1	AC005288.1	False		unresolved_or_ambiguous		False
AC005291.1	AC005291.1	False		unresolved_or_ambiguous		False
AC005291.2	AC005291.2	False		unresolved_or_ambiguous		False
AC005300.1	AC005300.1	False		unresolved_or_ambiguous		False
AC005304.1	AC005304.1	False		unresolved_or_ambiguous		False
AC005304.2	AC005304.2	False		unresolved_or_ambiguous		False
AC005304.3	AC005304.3	False		unresolved_or_ambiguous		False
AC005306.1	AC005306.1	False		unresolved_or_ambiguous		False
AC005307.1	AC005307.1	False		unresolved_or_ambiguous		False
AC005324.1	AC005324.1	False		unresolved_or_ambiguous		False
AC005324.2	AC005324.2	False		unresolved_or_ambiguous		False
AC005324.3	AC005324.3	False		unresolved_or_ambiguous		False
AC005324.5	AC005324.5	False		unresolved_or_ambiguous		False
AC005326.1	AC005326.1	False		unresolved_or_ambiguous		False
AC005329.1	AC005329.1	False		unresolved_or_ambiguous		False
AC005329.3	AC005329.3	False		unresolved_or_ambiguous		False
AC005330.1	AC005330.1	False		unresolved_or_ambiguous		False
AC005332.1	AC005332.1	False		unresolved_or_ambiguous		False
AC005332.10	AC005332.10	False		unresolved_or_ambiguous		False
AC005332.3	AC005332.3	False		unresolved_or_ambiguous		False
AC005332.4	AC005332.4	False		unresolved_or_ambiguous		False
AC005332.5	AC005332.5	False		unresolved_or_ambiguous		False
AC005332.6	AC005332.6	False		unresolved_or_ambiguous		False
AC005332.7	AC005332.7	False		unresolved_or_ambiguous		False
AC005332.8	AC005332.8	False		unresolved_or_ambiguous		False
AC005332.9	AC005332.9	False		unresolved_or_ambiguous		False
AC005336.1	AC005336.1	False		unresolved_or_ambiguous		False
AC005336.3	AC005336.3	False		unresolved_or_ambiguous		False
AC005342.1	AC005342.1	False		unresolved_or_ambiguous		False
AC005342.2	AC005342.2	False		unresolved_or_ambiguous		False
AC005344.1	AC005344.1	False		unresolved_or_ambiguous		False
AC005355.1	AC005355.1	False		unresolved_or_ambiguous		False
AC005355.2	AC005355.2	False		unresolved_or_ambiguous		False
AC005357.1	AC005357.1	False		unresolved_or_ambiguous		False
AC005357.2	AC005357.2	False		unresolved_or_ambiguous		False
AC005358.2	AC005358.2	False		unresolved_or_ambiguous		False
AC005363.2	AC005363.2	False		unresolved_or_ambiguous		False
AC005377.1	AC005377.1	False		unresolved_or_ambiguous		False
AC005379.1	AC005379.1	False		unresolved_or_ambiguous		False
AC005381.1	AC005381.1	False		unresolved_or_ambiguous		False
AC005383.1	AC005383.1	False		unresolved_or_ambiguous		False
AC005387.1	AC005387.1	False		unresolved_or_ambiguous		False
AC005387.2	AC005387.2	False		unresolved_or_ambiguous		False
AC005391.1	AC005391.1	False		unresolved_or_ambiguous		False
AC005392.1	AC005392.1	False		unresolved_or_ambiguous		False
AC005392.2	AC005392.2	False		unresolved_or_ambiguous		False
AC005392.3	AC005392.3	False		unresolved_or_ambiguous		False
AC005393.1	AC005393.1	False		unresolved_or_ambiguous		False
AC005394.2	AC005394.2	False		unresolved_or_ambiguous		False
AC005410.1	AC005410.1	False		unresolved_or_ambiguous		False
AC005410.2	AC005410.2	False		unresolved_or_ambiguous		False
AC005412.1	AC005412.1	False		unresolved_or_ambiguous		False
AC005412.2	AC005412.2	False		unresolved_or_ambiguous		False
AC005412.3	AC005412.3	False		unresolved_or_ambiguous		False
AC005476.1	AC005476.1	False		unresolved_or_ambiguous		False
AC005476.2	AC005476.2	False		unresolved_or_ambiguous		False
AC005479.1	AC005479.1	False		unresolved_or_ambiguous		False
AC005479.2	AC005479.2	False		unresolved_or_ambiguous		False
AC005479.3	AC005479.3	False		unresolved_or_ambiguous		False
AC005480.1	AC005480.1	False		unresolved_or_ambiguous		False
AC005480.2	AC005480.2	False		unresolved_or_ambiguous		False
AC005481.1	AC005481.1	False		unresolved_or_ambiguous		False
AC005486.1	AC005486.1	False		unresolved_or_ambiguous		False
AC005487.1	AC005487.1	False		unresolved_or_ambiguous		False
AC005495.1	AC005495.1	False		unresolved_or_ambiguous		False
AC005498.1	AC005498.1	False		unresolved_or_ambiguous		False
AC005498.2	AC005498.2	False		unresolved_or_ambiguous		False
AC005498.3	AC005498.3	False		unresolved_or_ambiguous		False
AC005514.1	AC005514.1	False		unresolved_or_ambiguous		False
AC005517.1	AC005517.1	False		unresolved_or_ambiguous		False
AC005517.2	AC005517.2	False		unresolved_or_ambiguous		False
AC005518.1	AC005518.1	False		unresolved_or_ambiguous		False
AC005519.2	AC005519.2	False		unresolved_or_ambiguous		False
AC005520.1	AC005520.1	False		unresolved_or_ambiguous		False
AC005520.2	AC005520.2	False		unresolved_or_ambiguous		False
AC005520.3	AC005520.3	False		unresolved_or_ambiguous		False
AC005520.4	AC005520.4	False		unresolved_or_ambiguous		False
AC005521.1	AC005521.1	False		unresolved_or_ambiguous		False
AC005522.1	AC005522.1	False		unresolved_or_ambiguous		False
AC005522.2	AC005522.2	False		unresolved_or_ambiguous		False
AC005523.1	AC005523.1	False		unresolved_or_ambiguous		False
AC005524.1	AC005524.1	False		unresolved_or_ambiguous		False
AC005529.1	AC005529.1	False		unresolved_or_ambiguous		False
AC005531.1	AC005531.1	False		unresolved_or_ambiguous		False
AC005532.1	AC005532.1	False		unresolved_or_ambiguous		False
AC005532.2	AC005532.2	False		unresolved_or_ambiguous		False
AC005534.1	AC005534.1	False		unresolved_or_ambiguous		False
AC005534.2	AC005534.2	False		unresolved_or_ambiguous		False
AC005537.1	AC005537.1	False		unresolved_or_ambiguous		False
AC005539.1	AC005539.1	False		unresolved_or_ambiguous		False
AC005540.1	AC005540.1	False		unresolved_or_ambiguous		False
AC005544.1	AC005544.1	False		unresolved_or_ambiguous		False
AC005546.1	AC005546.1	False		unresolved_or_ambiguous		False
AC005550.1	AC005550.1	False		unresolved_or_ambiguous		False
AC005550.2	AC005550.2	False		unresolved_or_ambiguous		False
AC005550.3	AC005550.3	False		unresolved_or_ambiguous		False
