family	parent	gene_id	symbol	direction	bin	partner_direction	partner_status
late_allcell	original_late_allcell	10116	FEM1B	down	core	down	eligible
late_allcell	original_late_allcell	10124	ARL4A	down	residual	absent	absent
late_allcell	original_late_allcell	10140	TOB1	down	residual	absent	absent
late_allcell	original_late_allcell	10159	ATP6AP2	down	residual	absent	absent
late_allcell	original_late_allcell	1016	CDH18	down	residual	absent	absent
late_allcell	original_late_allcell	10160	FARP1	up	residual	absent	absent
late_allcell	original_late_allcell	10161	LPAR6	down	residual	absent	absent
late_allcell	original_late_allcell	10174	SORBS3	up	residual	absent	absent
late_allcell	original_late_allcell	10175	CNIH1	down	residual	absent	absent
late_allcell	original_late_allcell	10178	TENM1	down	residual	absent	absent
late_allcell	original_late_allcell	1018	CDK3	up	residual	absent	absent
late_allcell	original_late_allcell	10190	TXNDC9	up	residual	absent	absent
late_allcell	original_late_allcell	10205	MPZL2	up	residual	absent	absent
late_allcell	original_late_allcell	10206	TRIM13	down	residual	absent	absent
late_allcell	original_late_allcell	10210	TOPORS	down	residual	absent	absent
late_allcell	original_late_allcell	10212	DDX39A	up	residual	absent	absent
late_allcell	original_late_allcell	102157402	AK6	down	residual	absent	absent
late_allcell	original_late_allcell	10235	RASGRP2	up	residual	absent	absent
late_allcell	original_late_allcell	10242	KCNMB2	down	residual	absent	absent
late_allcell	original_late_allcell	10256	CNKSR1	up	residual	absent	absent
late_allcell	original_late_allcell	10267	RAMP1	up	residual	absent	absent
late_allcell	original_late_allcell	10269	ZMPSTE24	down	residual	absent	absent
late_allcell	original_late_allcell	102723859	TBC1D3E	up	core	up	eligible
late_allcell	original_late_allcell	10284	SAP18	down	residual	absent	absent
late_allcell	original_late_allcell	10288	LILRB2	up	residual	absent	absent
late_allcell	original_late_allcell	10290	SPEG	up	residual	absent	absent
late_allcell	original_late_allcell	10293	TRAIP	up	residual	absent	absent
late_allcell	original_late_allcell	1030	CDKN2B	up	residual	absent	absent
late_allcell	original_late_allcell	10302	SNAPC5	down	residual	absent	absent
late_allcell	original_late_allcell	10307	APBB3	up	residual	absent	absent
late_allcell	original_late_allcell	10313	RTN3	down	residual	absent	absent
late_allcell	original_late_allcell	10317	B3GALT5	down	residual	absent	absent
late_allcell	original_late_allcell	1032	CDKN2D	down	residual	absent	absent
late_allcell	original_late_allcell	1033	CDKN3	down	residual	absent	absent
late_allcell	original_late_allcell	10333	TLR6	down	residual	absent	absent
late_allcell	original_late_allcell	10335	IRAG1	up	residual	absent	absent
late_allcell	original_late_allcell	10345	TRDN	down	residual	absent	absent
late_allcell	original_late_allcell	10362	HMG20B	up	residual	absent	absent
late_allcell	original_late_allcell	10368	CACNG3	down	residual	absent	absent
late_allcell	original_late_allcell	10369	CACNG2	down	residual	absent	absent
late_allcell	original_late_allcell	10370	CITED2	down	residual	absent	absent
late_allcell	original_late_allcell	10383	TUBB4B	down	residual	absent	absent
late_allcell	original_late_allcell	10385	BTN2A2	up	residual	absent	absent
late_allcell	original_late_allcell	10391	CORO2B	down	residual	absent	absent
late_allcell	original_late_allcell	10392	NOD1	up	residual	absent	absent
late_allcell	original_late_allcell	10393	ANAPC10	down	residual	absent	absent
late_allcell	original_late_allcell	10395	DLC1	up	excluded_cross_source_opposed	down	eligible
late_allcell	original_late_allcell	1040	CDS1	down	residual	absent	absent
late_allcell	original_late_allcell	10406	WFDC2	down	residual	absent	absent
late_allcell	original_late_allcell	10411	RAPGEF3	up	residual	absent	absent
late_allcell	original_late_allcell	10412	NSA2	down	residual	absent	absent
late_allcell	original_late_allcell	10417	SPON2	up	residual	absent	absent
late_allcell	original_late_allcell	10418	SPON1	down	residual	absent	absent
late_allcell	original_late_allcell	10427	SEC24B	down	residual	absent	absent
late_allcell	original_late_allcell	10432	RBM14	up	residual	absent	absent
late_allcell	original_late_allcell	10447	FAM3C	down	residual	absent	absent
late_allcell	original_late_allcell	10450	PPIE	up	residual	absent	absent
late_allcell	original_late_allcell	10457	GPNMB	up	residual	absent	absent
late_allcell	original_late_allcell	10462	CLEC10A	up	residual	absent	absent
late_allcell	original_late_allcell	10469	TIMM44	up	residual	absent	absent
late_allcell	original_late_allcell	1047	CLGN	down	residual	absent	absent
late_allcell	original_late_allcell	10476	ATP5PD	down	residual	absent	absent
late_allcell	original_late_allcell	10477	UBE2E3	down	residual	absent	absent
late_allcell	original_late_allcell	10479	SLC9A6	down	residual	absent	absent
late_allcell	original_late_allcell	10480	EIF3M	down	residual	absent	absent
late_allcell	original_late_allcell	10485	MIR9-1HG	down	residual	absent	absent
late_allcell	original_late_allcell	10487	CAP1	down	residual	absent	absent
late_allcell	original_late_allcell	10492	SYNCRIP	up	residual	absent	absent
late_allcell	original_late_allcell	10494	STK25	up	residual	absent	absent
late_allcell	original_late_allcell	1050	CEBPA	up	residual	absent	absent
late_allcell	original_late_allcell	10500	SEMA6C	up	residual	absent	absent
late_allcell	original_late_allcell	10513	APPBP2	down	residual	absent	absent
late_allcell	original_late_allcell	10514	MYBBP1A	up	residual	absent	absent
late_allcell	original_late_allcell	10516	FBLN5	down	core	down	eligible
late_allcell	original_late_allcell	10529	NEBL	down	residual	absent	absent
late_allcell	original_late_allcell	10537	UBD	down	residual	absent	absent
late_allcell	original_late_allcell	105372481	ERVK3-1	down	residual	absent	absent
late_allcell	original_late_allcell	105378803	LRRC53	down	residual	absent	absent
late_allcell	original_late_allcell	10541	ANP32B	down	residual	absent	absent
late_allcell	original_late_allcell	10550	ARL6IP5	down	residual	absent	absent
late_allcell	original_late_allcell	10552	ARPC1A	down	residual	absent	absent
late_allcell	original_late_allcell	1056	CEL	up	residual	absent	absent
late_allcell	original_late_allcell	10560	SLC19A2	down	residual	absent	absent
late_allcell	original_late_allcell	10561	IFI44	down	residual	absent	absent
late_allcell	original_late_allcell	10563	CXCL13	down	residual	absent	absent
late_allcell	original_late_allcell	10576	CCT2	down	residual	absent	absent
late_allcell	original_late_allcell	10577	NPC2	down	residual	absent	absent
late_allcell	original_late_allcell	10587	TXNRD2	up	residual	absent	absent
late_allcell	original_late_allcell	10588	MTHFS	up	residual	absent	absent
late_allcell	original_late_allcell	10590	SCGN	down	residual	absent	absent
late_allcell	original_late_allcell	10605	PAIP1	down	residual	absent	absent
late_allcell	original_late_allcell	10606	PAICS	down	residual	absent	absent
late_allcell	original_late_allcell	10612	TRIM3	up	residual	absent	absent
late_allcell	original_late_allcell	10627	MYL12A	down	residual	absent	absent
late_allcell	original_late_allcell	10628	TXNIP	up	residual	absent	absent
late_allcell	original_late_allcell	10630	PDPN	down	residual	absent	absent
late_allcell	original_late_allcell	10631	POSTN	up	residual	absent	absent
late_allcell	original_late_allcell	10644	IGF2BP2	up	residual	absent	absent
late_allcell	original_late_allcell	10653	SPINT2	down	residual	absent	absent
late_allcell	original_late_allcell	10655	DMRT2	up	residual	absent	absent
late_allcell	original_late_allcell	10667	FARS2	up	residual	absent	absent
late_allcell	original_late_allcell	10675	CSPG5	down	residual	absent	absent
late_allcell	original_late_allcell	10677	AVIL	down	residual	absent	absent
late_allcell	original_late_allcell	10678	B3GNT2	down	residual	absent	absent
late_allcell	original_late_allcell	10687	PNMA2	down	residual	absent	absent
late_allcell	original_late_allcell	10690	FUT9	down	residual	absent	absent
late_allcell	original_late_allcell	10712	ENTREP3	down	excluded_partner_unresolved	conflict	within_source_direction_conflict
late_allcell	original_late_allcell	10718	NRG3	down	residual	absent	absent
late_allcell	original_late_allcell	10736	SIX2	down	residual	absent	absent
late_allcell	original_late_allcell	10772	SRSF10	up	residual	absent	absent
late_allcell	original_late_allcell	10773	ZBTB6	down	residual	absent	absent
late_allcell	original_late_allcell	10776	ARPP19	down	residual	absent	absent
late_allcell	original_late_allcell	10777	ARPP21	up	residual	absent	absent
late_allcell	original_late_allcell	10788	IQGAP2	up	residual	absent	absent
late_allcell	original_late_allcell	10793	ZNF273	up	residual	absent	absent
late_allcell	original_late_allcell	10794	ZNF460	down	residual	absent	absent
late_allcell	original_late_allcell	10800	CYSLTR1	down	core	down	eligible
late_allcell	original_late_allcell	10801	SEPTIN9	up	residual	absent	absent
late_allcell	original_late_allcell	10814	CPLX2	down	residual	absent	absent
late_allcell	original_late_allcell	10840	ALDH1L1	up	residual	absent	absent
late_allcell	original_late_allcell	10846	PDE10A	up	residual	absent	absent
late_allcell	original_late_allcell	10848	PPP1R13L	up	residual	absent	absent
late_allcell	original_late_allcell	10857	PGRMC1	down	residual	absent	absent
late_allcell	original_late_allcell	10863	ADAM28	down	residual	absent	absent
late_allcell	original_late_allcell	10865	ARID5A	up	residual	absent	absent
late_allcell	original_late_allcell	10873	ME3	up	residual	absent	absent
late_allcell	original_late_allcell	10874	NMU	up	residual	absent	absent
late_allcell	original_late_allcell	10875	FGL2	down	residual	absent	absent
late_allcell	original_late_allcell	10888	GPR83	down	residual	absent	absent
late_allcell	original_late_allcell	10892	MALT1	down	residual	absent	absent
late_allcell	original_late_allcell	10893	MMP24	down	residual	absent	absent
late_allcell	original_late_allcell	10900	RUNDC3A	down	residual	absent	absent
late_allcell	original_late_allcell	10903	MTMR11	up	residual	absent	absent
late_allcell	original_late_allcell	10905	MAN1A2	down	residual	absent	absent
late_allcell	original_late_allcell	10907	TXNL4A	down	residual	absent	absent
late_allcell	original_late_allcell	10924	SMPDL3A	down	core	down	eligible
late_allcell	original_late_allcell	10933	MORF4L1	down	residual	absent	absent
late_allcell	original_late_allcell	10948	STARD3	up	residual	absent	absent
late_allcell	original_late_allcell	10952	SEC61B	down	residual	absent	absent
late_allcell	original_late_allcell	10953	TOMM34	down	residual	absent	absent
late_allcell	original_late_allcell	10957	PNRC1	down	residual	absent	absent
late_allcell	original_late_allcell	10959	TMED2	down	residual	absent	absent
late_allcell	original_late_allcell	10989	IMMT	down	residual	absent	absent
late_allcell	original_late_allcell	10990	LILRB5	up	residual	absent	absent
late_allcell	original_late_allcell	11000	SLC27A3	up	residual	absent	absent
late_allcell	original_late_allcell	11006	LILRB4	down	residual	absent	absent
late_allcell	original_late_allcell	11014	KDELR2	down	residual	absent	absent
late_allcell	original_late_allcell	11015	KDELR3	down	residual	absent	absent
late_allcell	original_late_allcell	11027	LILRA2	down	residual	absent	absent
late_allcell	original_late_allcell	11030	RBPMS	up	residual	absent	absent
late_allcell	original_late_allcell	11037	STON1	down	residual	absent	absent
late_allcell	original_late_allcell	1104	RCC1	up	residual	absent	absent
late_allcell	original_late_allcell	11041	B4GAT1	down	residual	absent	absent
late_allcell	original_late_allcell	11045	UPK1A	up	residual	absent	absent
late_allcell	original_late_allcell	11054	OGFR	up	residual	absent	absent
late_allcell	original_late_allcell	11057	ABHD2	down	residual	absent	absent
late_allcell	original_late_allcell	11061	CNMD	down	residual	absent	absent
late_allcell	original_late_allcell	11062	DUS4L	down	residual	absent	absent
late_allcell	original_late_allcell	11067	DEPP1	up	excluded_cross_source_opposed	down	eligible
late_allcell	original_late_allcell	11078	TRIOBP	up	residual	absent	absent
late_allcell	original_late_allcell	110806277	PNMA8C	down	residual	absent	absent
late_allcell	original_late_allcell	110806279	SMIM28	down	residual	absent	absent
late_allcell	original_late_allcell	110806280	CCDC194	up	residual	absent	absent
late_allcell	original_late_allcell	11092	SPACA9	down	residual	absent	absent
late_allcell	original_late_allcell	11122	PTPRT	down	residual	absent	absent
late_allcell	original_late_allcell	11127	KIF3A	down	residual	absent	absent
late_allcell	original_late_allcell	11135	CDC42EP1	up	residual	absent	absent
late_allcell	original_late_allcell	11136	SLC7A9	up	residual	absent	absent
late_allcell	original_late_allcell	1114	CHGB	down	residual	absent	absent
late_allcell	original_late_allcell	11141	IL1RAPL1	down	residual	absent	absent
late_allcell	original_late_allcell	11149	POPDC1	down	core	down	eligible
late_allcell	original_late_allcell	11154	AP4S1	down	residual	absent	absent
late_allcell	original_late_allcell	11155	LDB3	up	residual	absent	absent
late_allcell	original_late_allcell	1116	CHI3L1	down	residual	absent	absent
late_allcell	original_late_allcell	11161	ERG28	down	residual	absent	absent
late_allcell	original_late_allcell	11167	FSTL1	down	residual	absent	absent
late_allcell	original_late_allcell	11186	RASSF1	up	residual	absent	absent
late_allcell	original_late_allcell	11187	PKP3	up	residual	absent	absent
late_allcell	original_late_allcell	11190	CEP250	up	core	up	eligible
late_allcell	original_late_allcell	112	ADCY6	up	residual	absent	absent
late_allcell	original_late_allcell	11215	AKAP11	down	residual	absent	absent
late_allcell	original_late_allcell	11221	DUSP10	up	residual	absent	absent
late_allcell	original_late_allcell	112399	EGLN3	up	residual	absent	absent
late_allcell	original_late_allcell	11243	PMF1	up	residual	absent	absent
late_allcell	original_late_allcell	112441426	TMEM271	down	residual	absent	absent
late_allcell	original_late_allcell	112441434	SHLD3	down	residual	absent	absent
late_allcell	original_late_allcell	112476	PRRT2	up	residual	absent	absent
late_allcell	original_late_allcell	11248	NXPH3	up	residual	absent	absent
late_allcell	original_late_allcell	112487	DTD2	down	residual	absent	absent
late_allcell	original_late_allcell	112703	GARIN5A	down	excluded_cross_source_opposed	up	eligible
late_allcell	original_late_allcell	112724	RDH13	up	residual	absent	absent
late_allcell	original_late_allcell	11280	SCN11A	down	residual	absent	absent
late_allcell	original_late_allcell	112817	HOGA1	up	residual	absent	absent
late_allcell	original_late_allcell	112858	TP53RK	down	residual	absent	absent
late_allcell	original_late_allcell	113146	AHNAK2	down	residual	absent	absent
late_allcell	original_late_allcell	113177	IZUMO4	up	residual	absent	absent
late_allcell	original_late_allcell	113246	C12orf57	down	residual	absent	absent
late_allcell	original_late_allcell	11334	TUSC2	down	residual	absent	absent
late_allcell	original_late_allcell	11335	CBX3	down	residual	absent	absent
late_allcell	original_late_allcell	11342	RNF13	down	residual	absent	absent
late_allcell	original_late_allcell	1136	CHRNA3	down	residual	absent	absent
late_allcell	original_late_allcell	113612	CYP2U1	down	residual	absent	absent
late_allcell	original_late_allcell	113802	HENMT1	down	residual	absent	absent
late_allcell	original_late_allcell	113828	SACK1F	up	residual	absent	absent
late_allcell	original_late_allcell	1139	CHRNA7	down	residual	absent	absent
late_allcell	original_late_allcell	1141	CHRNB2	down	residual	absent	absent
late_allcell	original_late_allcell	114132	SIGLEC11	up	residual	absent	absent
late_allcell	original_late_allcell	1142	CHRNB3	down	residual	absent	absent
late_allcell	original_late_allcell	114294	LACTB	down	residual	absent	absent
late_allcell	original_late_allcell	114757	CYGB	up	residual	absent	absent
late_allcell	original_late_allcell	114798	SLITRK1	down	residual	absent	absent
late_allcell	original_late_allcell	114805	GALNT13	down	residual	absent	absent
late_allcell	original_late_allcell	114818	KLHL29	up	residual	absent	absent
late_allcell	original_late_allcell	114821	SCAND3	up	excluded_partner_unresolved	conflict	within_source_direction_conflict
late_allcell	original_late_allcell	114822	RHPN1	up	residual	absent	absent
late_allcell	original_late_allcell	114879	OSBPL5	up	residual	absent	absent
late_allcell	original_late_allcell	114897	C1QTNF1	up	excluded_cross_source_opposed	down	eligible
late_allcell	original_late_allcell	1149	CIDEA	up	residual	absent	absent
late_allcell	original_late_allcell	114904	C1QTNF6	up	residual	absent	absent
late_allcell	original_late_allcell	114905	C1QTNF7	up	residual	absent	absent
late_allcell	original_late_allcell	114908	TMEM123	down	residual	absent	absent
late_allcell	original_late_allcell	115123	MARCHF3	up	excluded_cross_source_opposed	down	eligible
late_allcell	original_late_allcell	115209	OMA1	down	residual	absent	absent
late_allcell	original_late_allcell	115399	LRRC56	up	residual	absent	absent
late_allcell	original_late_allcell	1154	CISH	up	residual	absent	absent
late_allcell	original_late_allcell	115548	FCHO2	up	residual	absent	absent
late_allcell	original_late_allcell	115861	NXNL1	up	residual	absent	absent
late_allcell	original_late_allcell	115948	ODAD3	up	core	up	eligible
late_allcell	original_late_allcell	116039	OSR2	up	residual	absent	absent
late_allcell	original_late_allcell	116115	ZNF526	up	residual	absent	absent
late_allcell	original_late_allcell	116135	LRRC3B	down	core	down	eligible
late_allcell	original_late_allcell	116151	MIMS2	down	residual	absent	absent
late_allcell	original_late_allcell	116224	PABIR1	down	core	down	eligible
late_allcell	original_late_allcell	116255	MOGAT1	up	residual	absent	absent
late_allcell	original_late_allcell	116328	C8orf34	down	residual	absent	absent
late_allcell	original_late_allcell	116362	RBP7	up	residual	absent	absent
late_allcell	original_late_allcell	116372	LYPD1	down	residual	absent	absent
late_allcell	original_late_allcell	1164	CKS2	down	residual	absent	absent
late_allcell	original_late_allcell	116442	RAB39B	down	residual	absent	absent
late_allcell	original_late_allcell	116447	TOP1MT	up	residual	absent	absent
late_allcell	original_late_allcell	116534	MRGPRE	down	residual	absent	absent
late_allcell	original_late_allcell	116535	MRGPRF	up	residual	absent	absent
late_allcell	original_late_allcell	116835	HSPA12B	up	residual	absent	absent
late_allcell	original_late_allcell	117166	WFIKKN1	up	residual	absent	absent
late_allcell	original_late_allcell	117178	SSX2IP	down	residual	absent	absent
late_allcell	original_late_allcell	117247	SLC16A10	down	residual	absent	absent
late_allcell	original_late_allcell	117248	GALNT15	up	residual	absent	absent
late_allcell	original_late_allcell	1182	CLCN3	down	residual	absent	absent
late_allcell	original_late_allcell	1183	CLCN4	down	residual	absent	absent
late_allcell	original_late_allcell	118424	UBE2J2	up	residual	absent	absent
late_allcell	original_late_allcell	118427	OLFM3	down	residual	absent	absent
late_allcell	original_late_allcell	118461	C10orf71	up	residual	absent	absent
late_allcell	original_late_allcell	118738	ZNF488	up	residual	absent	absent
late_allcell	original_late_allcell	118924	FRA10AC1	up	residual	absent	absent
late_allcell	original_late_allcell	118987	PDZD8	down	residual	absent	absent
late_allcell	original_late_allcell	119	ADD2	down	residual	absent	absent
late_allcell	original_late_allcell	1195	CLK1	down	residual	absent	absent
late_allcell	original_late_allcell	119774	OR52K2	down	residual	absent	absent
late_allcell	original_late_allcell	120114	FAT3	down	residual	absent	absent
late_allcell	original_late_allcell	120224	TMEM45B	down	residual	absent	absent
late_allcell	original_late_allcell	120376	POU2AF3	up	excluded_cross_source_opposed	down	eligible
late_allcell	original_late_allcell	1207	CLNS1A	down	residual	absent	absent
late_allcell	original_late_allcell	120863	DEPDC4	down	residual	absent	absent
late_allcell	original_late_allcell	1211	CLTA	down	residual	absent	absent
late_allcell	original_late_allcell	121256	TMEM132D	down	residual	absent	absent
late_allcell	original_late_allcell	1213	CLTC	down	residual	absent	absent
late_allcell	original_late_allcell	121504	H4C16	up	residual	absent	absent
late_allcell	original_late_allcell	121601	ANO4	down	residual	absent	absent
late_allcell	original_late_allcell	121665	SPPL3	down	residual	absent	absent
late_allcell	original_late_allcell	122394733	TMSB15C	up	residual	absent	absent
late_allcell	original_late_allcell	122525	DORIP1	down	residual	absent	absent
late_allcell	original_late_allcell	122622	ADSS1	up	excluded_partner_unresolved	conflict	within_source_direction_conflict
late_allcell	original_late_allcell	123036	TC2N	down	residual	absent	absent
late_allcell	original_late_allcell	123041	SLC24A4	down	residual	absent	absent
late_allcell	original_late_allcell	123355	LRRC28	down	residual	absent	absent
late_allcell	original_late_allcell	1235	CCR6	down	residual	absent	absent
late_allcell	original_late_allcell	124	ADH1A	up	residual	absent	absent
late_allcell	original_late_allcell	124093	CCDC78	up	residual	absent	absent
late_allcell	original_late_allcell	124152	IQCK	up	residual	absent	absent
late_allcell	original_late_allcell	124274	GPR139	down	core	down	eligible
late_allcell	original_late_allcell	1244	ABCC2	up	residual	absent	absent
late_allcell	original_late_allcell	124842	TMEM132E	down	residual	absent	absent
late_allcell	original_late_allcell	124925	SEZ6	down	residual	absent	absent
late_allcell	original_late_allcell	125	ADH1B	up	residual	absent	absent
late_allcell	original_late_allcell	125113	KRT222	up	residual	absent	absent
late_allcell	original_late_allcell	125704	DIPK1C	down	residual	absent	absent
late_allcell	original_late_allcell	126133	ALDH16A1	up	residual	absent	absent
late_allcell	original_late_allcell	1263	PLK3	up	residual	absent	absent
late_allcell	original_late_allcell	126306	JSRP1	up	residual	absent	absent
late_allcell	original_late_allcell	1264	CNN1	up	residual	absent	absent
late_allcell	original_late_allcell	126661	CCDC163	up	residual	absent	absent
late_allcell	original_late_allcell	126668	TDRD10	up	residual	absent	absent
late_allcell	original_late_allcell	126669	SHE	up	residual	absent	absent
late_allcell	original_late_allcell	126789	PUSL1	up	residual	absent	absent
late_allcell	original_late_allcell	1268	CNR1	up	residual	absent	absent
late_allcell	original_late_allcell	126820	DNAI3	down	core	down	eligible
late_allcell	original_late_allcell	127059	OR2M5	down	residual	absent	absent
late_allcell	original_late_allcell	1272	CNTN1	down	residual	absent	absent
late_allcell	original_late_allcell	127435	PODN	up	residual	absent	absent
late_allcell	original_late_allcell	127495	LRRC39	down	residual	absent	absent
late_allcell	original_late_allcell	127579	DCST2	up	residual	absent	absent
late_allcell	original_late_allcell	127665	ZNF648	up	residual	absent	absent
late_allcell	original_late_allcell	1277	COL1A1	up	residual	absent	absent
late_allcell	original_late_allcell	127733	UBXN10	down	residual	absent	absent
late_allcell	original_late_allcell	127833	SYT2	down	residual	absent	absent
late_allcell	original_late_allcell	127845	GOLT1A	down	residual	absent	absent
late_allcell	original_late_allcell	128	ADH5	down	residual	absent	absent
late_allcell	original_late_allcell	1281	COL3A1	up	residual	absent	absent
late_allcell	original_late_allcell	128312	H2BC26	up	excluded_partner_unresolved	conflict	within_source_direction_conflict
late_allcell	original_late_allcell	128346	C1orf162	down	residual	absent	absent
late_allcell	original_late_allcell	128414	NKAIN4	down	residual	absent	absent
late_allcell	original_late_allcell	128434	VSTM2L	down	residual	absent	absent
late_allcell	original_late_allcell	1285	COL4A3	up	residual	absent	absent
late_allcell	original_late_allcell	1286	COL4A4	up	residual	absent	absent
late_allcell	original_late_allcell	1289	COL5A1	up	residual	absent	absent
late_allcell	original_late_allcell	129080	EMID1	up	residual	absent	absent
late_allcell	original_late_allcell	1291	COL6A1	up	residual	absent	absent
late_allcell	original_late_allcell	1292	COL6A2	up	residual	absent	absent
late_allcell	original_late_allcell	129293	TRABD2A	up	residual	absent	absent
late_allcell	original_late_allcell	1293	COL6A3	up	residual	absent	absent
late_allcell	original_late_allcell	1294	COL7A1	up	residual	absent	absent
late_allcell	original_late_allcell	129607	CMPK2	down	residual	absent	absent
late_allcell	original_late_allcell	129642	MBOAT2	down	residual	absent	absent
late_allcell	original_late_allcell	129684	CNTNAP5	down	residual	absent	absent
late_allcell	original_late_allcell	1297	COL9A1	down	residual	absent	absent
late_allcell	original_late_allcell	129807	NEU4	down	residual	absent	absent
late_allcell	original_late_allcell	129880	BBS5	down	residual	absent	absent
late_allcell	original_late_allcell	129881	CFAP210	down	core	down	eligible
late_allcell	original_late_allcell	1301	COL11A1	down	residual	absent	absent
late_allcell	original_late_allcell	130271	PLEKHH2	up	residual	absent	absent
late_allcell	original_late_allcell	130367	SGPP2	down	residual	absent	absent
late_allcell	original_late_allcell	130399	ACVR1C	up	residual	absent	absent
late_allcell	original_late_allcell	130576	LYPD6B	down	core	down	eligible
late_allcell	original_late_allcell	130888	FBXO36	down	residual	absent	absent
late_allcell	original_late_allcell	131034	CPNE4	down	residual	absent	absent
late_allcell	original_late_allcell	131096	KCNH8	down	residual	absent	absent
late_allcell	original_late_allcell	131368	ZPLD1	down	residual	absent	absent
late_allcell	original_late_allcell	131583	FAM43A	up	residual	absent	absent
late_allcell	original_late_allcell	1316	KLF6	up	residual	absent	absent
late_allcell	original_late_allcell	1317	SLC31A1	down	residual	absent	absent
late_allcell	original_late_allcell	131873	COL6A6	down	residual	absent	absent
late_allcell	original_late_allcell	132158	GLYCTK	up	residual	absent	absent
late_allcell	original_late_allcell	132160	PPM1M	up	residual	absent	absent
late_allcell	original_late_allcell	132204	SYNPR	up	residual	absent	absent
late_allcell	original_late_allcell	132228	LSMEM2	up	residual	absent	absent
late_allcell	original_late_allcell	132660	LIN54	down	residual	absent	absent
late_allcell	original_late_allcell	132851	SPATA4	down	residual	absent	absent
late_allcell	original_late_allcell	1329	COX5B	down	residual	absent	absent
late_allcell	original_late_allcell	133	ADM	up	residual	absent	absent
late_allcell	original_late_allcell	133022	TRAM1L1	down	residual	absent	absent
late_allcell	original_late_allcell	133308	SLC9B2	down	residual	absent	absent
late_allcell	original_late_allcell	133396	IL31RA	down	core	down	eligible
late_allcell	original_late_allcell	133619	PRRC1	down	residual	absent	absent
late_allcell	original_late_allcell	1337	COX6A1	down	residual	absent	absent
late_allcell	original_late_allcell	133746	JMY	up	residual	absent	absent
late_allcell	original_late_allcell	134	ADORA1	down	residual	absent	absent
late_allcell	original_late_allcell	134111	UBE2QL1	down	residual	absent	absent
late_allcell	original_late_allcell	134187	POU5F2	up	residual	absent	absent
late_allcell	original_late_allcell	134429	STARD4	down	residual	absent	absent
late_allcell	original_late_allcell	1345	COX6C	down	residual	absent	absent
late_allcell	original_late_allcell	134549	SHROOM1	up	residual	absent	absent
late_allcell	original_late_allcell	1349	COX7B	down	residual	absent	absent
late_allcell	original_late_allcell	1350	COX7C	down	residual	absent	absent
late_allcell	original_late_allcell	135152	B3GAT2	down	core	down	eligible
late_allcell	original_late_allcell	135295	SRSF12	down	residual	absent	absent
late_allcell	original_late_allcell	135398	C6orf141	up	residual	absent	absent
late_allcell	original_late_allcell	1356	CP	up	residual	absent	absent
late_allcell	original_late_allcell	135892	TRIM50	up	residual	absent	absent
late_allcell	original_late_allcell	136	ADORA2B	down	residual	absent	absent
late_allcell	original_late_allcell	1362	CPD	down	residual	absent	absent
late_allcell	original_late_allcell	136227	COL26A1	down	residual	absent	absent
late_allcell	original_late_allcell	136319	MTPN	down	residual	absent	absent
late_allcell	original_late_allcell	1365	CLDN3	down	residual	absent	absent
late_allcell	original_late_allcell	136853	SSC4D	down	residual	absent	absent
late_allcell	original_late_allcell	137075	CLDN23	up	residual	absent	absent
late_allcell	original_late_allcell	137868	SGCZ	down	residual	absent	absent
late_allcell	original_late_allcell	138046	RALYL	down	residual	absent	absent
late_allcell	original_late_allcell	138162	PIERCE1	down	core	down	eligible
late_allcell	original_late_allcell	139065	SLITRK4	down	residual	absent	absent
late_allcell	original_late_allcell	1394	CRHR1	up	residual	absent	absent
late_allcell	original_late_allcell	140290	TCP10L	up	residual	absent	absent
late_allcell	original_late_allcell	140461	ASB8	down	residual	absent	absent
late_allcell	original_late_allcell	140462	ASB9	up	residual	absent	absent
late_allcell	original_late_allcell	140469	MYO3B	up	residual	absent	absent
late_allcell	original_late_allcell	140685	ZBTB46	up	residual	absent	absent
late_allcell	original_late_allcell	140689	CBLN4	down	residual	absent	absent
late_allcell	original_late_allcell	140706	CCM2L	up	residual	absent	absent
late_allcell	original_late_allcell	140733	MACROD2	down	residual	absent	absent
late_allcell	original_late_allcell	140738	TMEM37	up	residual	absent	absent
late_allcell	original_late_allcell	140767	NRSN1	down	residual	absent	absent
late_allcell	original_late_allcell	140825	NEURL2	up	residual	absent	absent
late_allcell	original_late_allcell	140838	NANP	down	residual	absent	absent
late_allcell	original_late_allcell	140876	RIPOR3	up	residual	absent	absent
late_allcell	original_late_allcell	140883	ZNF280B	down	residual	absent	absent
late_allcell	original_late_allcell	140901	STK35	up	residual	absent	absent
late_allcell	original_late_allcell	1417	CRYBB3	up	residual	absent	absent
late_allcell	original_late_allcell	142689	ASB12	down	residual	absent	absent
late_allcell	original_late_allcell	1428	CRYM	up	residual	absent	absent
late_allcell	original_late_allcell	143282	FGFBP3	down	residual	absent	absent
late_allcell	original_late_allcell	143425	SYT9	down	residual	absent	absent
late_allcell	original_late_allcell	143458	LDLRAD3	up	residual	absent	absent
late_allcell	original_late_allcell	143686	SESN3	up	residual	absent	absent
late_allcell	original_late_allcell	143872	ARHGAP42	down	residual	absent	absent
late_allcell	original_late_allcell	143879	KBTBD3	down	residual	absent	absent
late_allcell	original_late_allcell	143888	POGLUT3	down	core	down	eligible
late_allcell	original_late_allcell	1439	CSF2RB	up	residual	absent	absent
