feature_id	gene_id	mapping_status	finite_all	all_zero	eligible_preaggregate	exclusion_reason
ENSG00000047849	4134	unique	True	False	True	
ENSG00000047932	57120	unique	True	False	True	
ENSG00000047936	6098	unique	True	False	True	
ENSG00000048028	57646	unique	True	False	True	
ENSG00000048052	9734	unique	True	False	True	
ENSG00000048140	26262	unique	True	False	True	
ENSG00000048162	51491	unique	True	False	True	
ENSG00000048342	57545	unique	True	False	True	
ENSG00000048392	50484	unique	True	False	True	
ENSG00000048405	168850	unique	True	False	True	
ENSG00000048462	608	unique	True	False	True	
ENSG00000048471	92017	unique	True	False	True	
ENSG00000048540	55885	unique	True	False	True	
ENSG00000048544	55173	unique	True	False	True	
ENSG00000048545	2978	unique	True	False	True	
ENSG00000048649	51773	unique	True	False	True	
ENSG00000048707	55187	unique	True	False	True	
ENSG00000048740	10659	unique	True	False	True	
ENSG00000048828	23196	unique	True	False	True	
ENSG00000048991	23518	unique	True	False	True	
ENSG00000049089	1298	unique	True	False	True	
ENSG00000049130	4254	unique	True	False	True	
ENSG00000049167	1161	unique	True	False	True	
ENSG00000049192	11174	unique	True	False	True	
ENSG00000049239	9563	unique	True	False	True	
ENSG00000049245	9341	unique	True	False	True	
ENSG00000049246	8863	unique	True	False	True	
ENSG00000049247	10911	unique	True	False	True	
ENSG00000049249	3604	unique	True	False	True	
ENSG00000049283	55040	unique	True	False	True	
ENSG00000049323	4052	unique	True	False	True	
ENSG00000049449	5954	unique	True	False	True	
ENSG00000049540	2006	unique	True	False	True	
ENSG00000049541	5982	unique	True	False	True	
ENSG00000049618	57492	unique	True	False	True	
ENSG00000049656	81037	unique	True	False	True	
ENSG00000049759	23327	unique	True	False	True	
ENSG00000049768	50943	unique	True	False	True	
ENSG00000049769	89801	unique	True	False	True	
ENSG00000049860	3074	unique	True	False	True	
ENSG00000049883	79810	unique	True	False	True	
ENSG00000050030	340533	unique	True	False	True	
ENSG00000050130	51528	unique	True	False	True	
ENSG00000050165	27122	unique	True	False	True	
ENSG00000050327	7984	unique	True	False	True	
ENSG00000050344	9603	unique	True	False	True	
ENSG00000050393	63933	unique	True	False	True	
ENSG00000050405	51474	unique	True	False	True	
ENSG00000050426	25875	unique	True	False	True	
ENSG00000050438	9498	unique	True	False	True	
ENSG00000050555	10319	unique	True	False	True	
ENSG00000050628	5733	unique	True	False	True	
ENSG00000050730	79931	unique	True	False	True	
ENSG00000050748	5601	unique	True	False	True	
ENSG00000050767	91522	unique	True	False	True	
ENSG00000050820	9564	unique	True	False	True	
ENSG00000051009	84067	unique	True	False	True	
ENSG00000051108	9709	unique	True	False	True	
ENSG00000051128	9454	unique	True	False	True	
ENSG00000051180	5888	unique	True	False	True	
ENSG00000051341	10721	unique	True	False	True	
ENSG00000051382	5291	unique	True	False	True	
ENSG00000051523	1535	unique	True	False	True	
ENSG00000051596	84321	unique	True	False	True	
ENSG00000051620	23593	unique	True	False	True	
ENSG00000051825	10198	unique	True	False	True	
ENSG00000052126	54477	unique	True	False	True	
ENSG00000052344	5652	unique	True	False	True	
ENSG00000052723	80143	unique	True	False	True	
ENSG00000052749	23223	unique	True	False	True	
ENSG00000052795	57600	unique	True	False	True	
ENSG00000052802	6307	unique	True	False	True	
ENSG00000052841	55761	unique	True	False	True	
ENSG00000052850	60529	unique	True	False	True	
ENSG00000053108	23105	unique	True	False	True	
ENSG00000053254	1112	unique	True	False	True	
ENSG00000053328	728464	unique	True	False	True	
ENSG00000053371	8574	unique	True	False	True	
ENSG00000053372	51154	unique	True	False	True	
ENSG00000053438	4826	unique	True	False	True	
ENSG00000053501	55850	unique	True	False	True	
ENSG00000053524	23101	unique	True	False	True	
ENSG00000053702	83714	unique	True	False	True	
ENSG00000053747	3909	unique	True	False	True	
ENSG00000053770	55745	unique	True	False	True	
ENSG00000053900	29945	unique	True	False	True	
ENSG00000053918	3784	unique	True	False	True	
ENSG00000054116	27095	unique	True	False	True	
ENSG00000054118	9967	unique	True	False	True	
ENSG00000054148	29085	unique	True	False	True	
ENSG00000054179	954	unique	True	False	True	
ENSG00000054219	4065	unique	True	False	True	
ENSG00000054267	51742	unique	True	False	True	
ENSG00000054277	23596	unique	True	False	True	
ENSG00000054282	10806	unique	True	False	True	
ENSG00000054356	5798	unique	True	False	True	
ENSG00000054392	55733	unique	True	False	True	
ENSG00000054523	23095	unique	True	False	True	
ENSG00000054598	2296	unique	True	False	True	
ENSG00000054611	25771	unique	True	False	True	
ENSG00000054654	23224	unique	True	False	True	
ENSG00000054690	57475	unique	True	False	True	
ENSG00000054793	10079	unique	True	False	True	
ENSG00000054796	23626	unique	True	False	True	
ENSG00000054803	140689	unique	True	False	True	
ENSG00000054938	25884	unique	True	False	True	
ENSG00000054965	23201	unique	True	False	True	
ENSG00000054967	84957	unique	True	False	True	
ENSG00000054983	2581	unique	True	False	True	
ENSG00000055044	51602	unique	True	False	True	
ENSG00000055070	26099	unique	True	False	True	
ENSG00000055118	3757	unique	True	False	True	
ENSG00000055130	8454	unique	True	False	True	
ENSG00000055147	10827	unique	True	False	True	
ENSG00000055163	26999	unique	True	False	True	
ENSG00000055208	23118	unique	True	False	True	
ENSG00000055211	116254	unique	True	False	True	
ENSG00000055332	5610	unique	True	False	True	
ENSG00000055483	57602	unique	True	False	True	
ENSG00000055609	58508	unique	True	False	True	
ENSG00000055732	55283	unique	True	False	True	
ENSG00000055813	114800	unique	True	False	True	
ENSG00000055917	23369	unique	True	False	True	
ENSG00000055950	84545	unique	True	False	True	
ENSG00000055955	3700	unique	True	False	True	
ENSG00000055957	3697	unique	True	False	True	
ENSG00000056050	54969	unique	True	False	True	
ENSG00000056097	51663	unique	True	False	True	
ENSG00000056277	55609	unique	True	False	True	
ENSG00000056291	10886	unique	True	False	True	
ENSG00000056487	112885	unique	True	False	True	
ENSG00000056558	7185	unique	True	False	True	
ENSG00000056586	54542	unique	True	False	True	
ENSG00000056736	55540	unique	True	False	True	
ENSG00000056972	10758	unique	True	False	True	
ENSG00000056998	8908	unique	True	False	True	
ENSG00000057019	131566	unique	True	False	True	
ENSG00000057149	6317	unique	True	False	True	
ENSG00000057252	6646	unique	True	False	True	
ENSG00000057294	5318	unique	True	False	True	
ENSG00000057468	4438	unique	True	False	True	
ENSG00000057593	2155	unique	True	False	True	
ENSG00000057608	2665	unique	True	False	True	
ENSG00000057657	639	unique	True	False	True	
ENSG00000057663	9474	unique	True	False	True	
ENSG00000057704	57458	unique	True	False	True	
ENSG00000057757	57095	unique	True	False	True	
ENSG00000057935	57504	unique	True	False	True	
ENSG00000058056	8975	unique	True	False	True	
ENSG00000058063	23200	unique	True	False	True	
ENSG00000058085	3918	unique	True	False	True	
ENSG00000058091	5218	unique	True	False	True	
ENSG00000058262	29927	unique	True	False	True	
ENSG00000058272	4659	unique	True	False	True	
ENSG00000058335	5923	unique	True	False	True	
ENSG00000058404	816	unique	True	False	True	
ENSG00000058453	9696	unique	True	False	True	
ENSG00000058600	55718	unique	True	False	True	
ENSG00000058668	493	unique	True	False	True	
ENSG00000058673	9877	unique	True	False	True	
ENSG00000058729	55781	unique	True	False	True	
ENSG00000058799	54432	unique	True	False	True	
ENSG00000058804	55706	unique	True	False	True	
ENSG00000058866	1608	unique	True	False	True	
ENSG00000059122	84256	unique	True	False	True	
ENSG00000059145	64718	unique	True	False	True	
ENSG00000059377	6916	unique	True	False	True	
ENSG00000059378	64761	unique	True	False	True	
ENSG00000059573	5832	unique	True	False	True	
ENSG00000059588	6894	unique	True	False	True	
ENSG00000059691	5188	unique	True	False	True	
ENSG00000059728	4084	unique	True	False	True	
ENSG00000059758	5128	unique	True	False	True	
ENSG00000059769	548645	unique	True	False	True	
ENSG00000059804	6515	unique	True	False	True	
ENSG00000059915	5662	unique	True	False	True	
ENSG00000060069	9150	unique	True	False	True	
ENSG00000060138	8531	unique	True	False	True	
ENSG00000060140	55359	unique	True	False	True	
ENSG00000060237	65125	unique	True	False	True	
ENSG00000060303	442216	unique	True	False	True	
ENSG00000060339	55749	unique	True	False	True	
ENSG00000060491	11054	unique	True	False	True	
ENSG00000060558	2769	unique	True	False	True	
ENSG00000060566	84699	unique	True	False	True	
ENSG00000060642	55650	unique	True	False	True	
ENSG00000060656	10076	unique	True	False	True	
ENSG00000060688	9410	unique	True	False	True	
ENSG00000060709	23504	unique	True	False	True	
ENSG00000060718	1301	unique	True	False	True	
ENSG00000060749	79832	unique	True	False	True	
ENSG00000060762	51660	unique	True	False	True	
ENSG00000060971	30	unique	True	False	True	
ENSG00000060982	586	unique	True	False	True	
ENSG00000061273	51564	unique	True	False	True	
ENSG00000061337	11178	unique	True	False	True	
ENSG00000061455	93166	unique	True	False	True	
ENSG00000061492	7478	unique	True	False	True	
ENSG00000061656	6676	unique	True	False	True	
ENSG00000061676	10787	unique	True	False	True	
ENSG00000061794	60488	unique	True	False	True	
ENSG00000061918	2983	unique	True	False	True	
ENSG00000061936	6433	unique	True	False	True	
ENSG00000061938	10188	unique	True	False	True	
ENSG00000061987	23041	unique	True	False	True	
ENSG00000062038	1001	unique	True	False	True	
ENSG00000062096	416	unique	True	False	True	
ENSG00000062194	65056	unique	True	False	True	
ENSG00000062282	84649	unique	True	False	True	
ENSG00000062370	7771	unique	True	False	True	
ENSG00000062485	1431	unique	True	False	True	
ENSG00000062524	4058	unique	True	False	True	
ENSG00000062582	64951	unique	True	False	True	
ENSG00000062598	63916	unique	True	False	True	
ENSG00000062650	23063	unique	True	False	True	
ENSG00000062716	81671	unique	True	False	True	
ENSG00000062725	10513	unique	True	False	True	
ENSG00000062822	5424	unique	True	False	True	
ENSG00000063015	124925	unique	True	False	True	
ENSG00000063046	1975	unique	True	False	True	
ENSG00000063127	28968	unique	True	False	True	
ENSG00000063169	29998	unique	True	False	True	
ENSG00000063176	56848	unique	True	False	True	
ENSG00000063177	6141	unique	True	False	True	
ENSG00000063180	770	unique	True	False	True	
ENSG00000063241	79763	unique	True	False	True	
ENSG00000063244	11338	unique	True	False	True	
ENSG00000063245	29924	unique	True	False	True	
ENSG00000063322	55588	unique	True	False	True	
ENSG00000063438	57491	unique	True	False	True	
ENSG00000063515	2928	unique	True	False	True	
ENSG00000063587		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000063601	8776	unique	True	False	True	
ENSG00000063660	2817	unique	True	False	True	
ENSG00000063761	57143	unique	True	False	True	
ENSG00000063854	3029	unique	True	False	True	
ENSG00000063978	6047	unique	True	False	True	
ENSG00000064012	841	unique	True	False	True	
ENSG00000064042	22998	unique	True	False	True	
ENSG00000064102	55726	unique	True	False	True	
ENSG00000064115	51768	unique	True	False	True	
ENSG00000064195	1747	unique	True	False	True	
ENSG00000064199	53340	unique	True	False	True	
ENSG00000064201	10077	unique	True	False	True	
ENSG00000064205	8839	unique	True	False	True	
ENSG00000064218	58524	unique	True	False	True	
ENSG00000064225	10402	unique	True	False	True	
ENSG00000064270	9914	unique	True	False	True	
ENSG00000064300	4804	unique	True	False	True	
ENSG00000064309	50937	unique	True	False	True	
ENSG00000064313	6873	unique	True	False	True	
ENSG00000064393	28996	unique	True	False	True	
ENSG00000064419	23534	unique	True	False	True	
ENSG00000064489		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000064490	8625	unique	True	False	True	
ENSG00000064545	54929	unique	True	False	True	
ENSG00000064547	9170	unique	True	False	True	
ENSG00000064601	5476	unique	True	False	True	
ENSG00000064607	10147	unique	True	False	True	
ENSG00000064651	6558	unique	True	False	True	
ENSG00000064652	28966	unique	True	False	True	
ENSG00000064655	2139	unique	True	False	True	
ENSG00000064666	1265	unique	True	False	True	
ENSG00000064687	10347	unique	True	False	True	
ENSG00000064692	9627	unique	True	False	True	
ENSG00000064703	11218	unique	True	False	True	
ENSG00000064726	53339	unique	True	False	True	
ENSG00000064763	55711	unique	True	False	True	
ENSG00000064787	8537	unique	True	False	True	
ENSG00000064835	5449	unique	True	False	True	
ENSG00000064886	1117	unique	True	False	True	
ENSG00000064932	22904	unique	True	False	True	
ENSG00000064933	5378	unique	True	False	True	
ENSG00000064961	10362	unique	True	False	True	
ENSG00000064989	10203	unique	True	False	True	
ENSG00000064995	6882	unique	True	False	True	
ENSG00000064999	23294	unique	True	False	True	
ENSG00000065000	8943	unique	True	False	True	
ENSG00000065029	7629	unique	True	False	True	
ENSG00000065054	9351	unique	True	False	True	
ENSG00000065057	4913	unique	True	False	True	
ENSG00000065060	54887	unique	True	False	True	
ENSG00000065135	2773	unique	True	False	True	
ENSG00000065150	3843	unique	True	False	True	
ENSG00000065154	4942	unique	True	False	True	
ENSG00000065183	10885	unique	True	False	True	
ENSG00000065243	5586	unique	True	False	True	
ENSG00000065268	57418	unique	True	False	True	
ENSG00000065308	9697	unique	True	False	True	
ENSG00000065320	9423	unique	True	False	True	
ENSG00000065325	9340	unique	True	False	True	
ENSG00000065328	55388	unique	True	False	True	
ENSG00000065357	1606	unique	True	False	True	
ENSG00000065361	2065	unique	True	False	True	
ENSG00000065371	54763	unique	True	False	True	
ENSG00000065413	91526	unique	True	False	True	
ENSG00000065427	3735	unique	True	False	True	
ENSG00000065457	23536	unique	True	False	True	
ENSG00000065485	10954	unique	True	False	True	
ENSG00000065491	55633	unique	True	False	True	
ENSG00000065518	4710	unique	True	False	True	
ENSG00000065526	23013	unique	True	False	True	
ENSG00000065534	4638	unique	True	False	True	
ENSG00000065548	55854	unique	True	False	True	
ENSG00000065559	6416	unique	True	False	True	
ENSG00000065600	55248	unique	True	False	True	
ENSG00000065609	9892	unique	True	False	True	
ENSG00000065613	9748	unique	True	False	True	
ENSG00000065615	51167	unique	True	False	True	
ENSG00000065618	1308	unique	True	False	True	
ENSG00000065621	119391	unique	True	False	True	
ENSG00000065665	55176	unique	True	False	True	
ENSG00000065675	5588	unique	True	False	True	
ENSG00000065717	7089	unique	True	False	True	
ENSG00000065802	51665	unique	True	False	True	
ENSG00000065809	83641	unique	True	False	True	
ENSG00000065833	4199	unique	True	False	True	
ENSG00000065882	23216	unique	True	False	True	
ENSG00000065883	8621	unique	True	False	True	
ENSG00000065911	10797	unique	True	False	True	
ENSG00000065923	84679	unique	True	False	True	
ENSG00000065970	55810	unique	True	False	True	
ENSG00000065978	4904	unique	True	False	True	
ENSG00000065989	5141	unique	True	False	True	
ENSG00000066027	5525	unique	True	False	True	
ENSG00000066032	1496	unique	True	False	True	
ENSG00000066044	1994	unique	True	False	True	
ENSG00000066056	7075	unique	True	False	True	
ENSG00000066084	57609	unique	True	False	True	
ENSG00000066117	6602	unique	True	False	True	
ENSG00000066135	9682	unique	True	False	True	
