gene	direction	source_log2fc	module_id	source_contrast	audit_only	direction_source_a	direction_source_b	source_a_log2fc	source_b_log2fc
MAPK10	up	0.69957504122685	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
MAPK6	up	0.699510414349245	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
MAST3	down	-0.701904723673054	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
MASTL	up	0.861576467230795	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
MED13	up	0.714837553507845	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
METRNL	down	-0.75119878364361	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
MEX3C	up	1.04287483331986	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
MFSD14A	up	0.68662071807252	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
MICOS10	up	0.694303131771513	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
MIF	down	-0.729510078722292	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
MPZL1	down	-0.75596934188942	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
MT-ND4L	up	1.32045688496358	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
MT2A	up	0.665204968324891	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
MTMR12	up	0.703696129374614	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
MYCBP2	up	0.787146998681695	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
MYDGF	down	-0.83562020840709	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
N4BP2L2	up	0.737035475461973	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
NAGK	down	-0.593186885781201	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
NBN	up	0.781702789952984	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
NCDN	down	-0.824809790411861	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
NCOA2	up	0.85045800050315	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
NDRG1	up	0.72433985184477	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
NECTIN1	down	-0.595739552716337	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
NOL10	up	0.929086097837553	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
NPC2	down	-0.666019251418845	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
NR2C2	up	0.589872788154223	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
NRBF2	up	0.896948537724622	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
NT5DC3	down	-0.607920469075021	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
NTRK1	down	-0.738095328758071	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
NUFIP2	up	0.69702259375422	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
NUMBL	down	-0.634369866043525	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
NUP58	up	0.791555203478988	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
OBSCN	down	-1.32819958743227	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
OGT	up	0.632474563731394	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
OS9	down	-0.630041299447096	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
OSER1	up	0.899334184835142	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
P2RX3	down	-0.673539321264365	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
P4HA2	down	-0.841873405896307	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PAIP1	up	0.596786587885117	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PCCA	up	0.618859208699866	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PCDH1	down	-0.60196055384076	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PCMTD1	up	0.822237546661789	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PCP4	down	-0.697281531037689	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PCYOX1	down	-0.937755961115577	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PDS5B	up	1.06199653426672	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PFN1	down	-0.634164550803247	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PGAP6	up	0.92221812721432	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PILRB	up	0.901781646096257	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PITRM1	up	0.603053150974667	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PKN1	down	-0.913074590585571	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PLEKHB2	down	-0.608529627197651	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PLEKHM3	up	0.923407870779845	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PMP22	down	-0.715068898645098	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PNMA1	down	-0.904071088783994	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
POLD4	up	0.807302179124627	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PPP1R12C	up	0.587698420007343	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PPP1R36	up	0.85355064692635	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PRDX3	up	1.33216450654753	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PRDX4	down	-0.762967463442279	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PRKAG2	up	0.796379637982154	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PRPSAP1	up	0.616291415704562	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PRR14L	up	0.820368902279505	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PRRC2C	up	0.766791517119706	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PRXL2A	down	-0.614433127098142	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PSAP	down	-0.868753071127358	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PSD3	up	0.638065088415103	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PTCHD1	down	-1.03506517266882	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PTGES	down	-0.754902788827678	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PTMS	down	-0.644730028879415	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PTPRA	up	0.830292927569192	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
PXN	up	0.756795041566244	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
RAB22A	up	0.695487320957006	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
RAB5C	down	-0.852123623106987	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
RABAC1	down	-0.724143499279526	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
RAPGEF4	up	0.861874517032271	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
RB1CC1	up	0.799046968550803	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
RBAK	up	1.38256513189869	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
RBBP8	up	0.783372185451957	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
RBM5	up	0.586352006298476	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
RC3H2	up	0.828259935268566	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
RCC2	up	1.18536510519276	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
RGS16	down	-1.19681373938286	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
RIPOR1	down	-0.66000065020866	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
RNF181	up	0.871408386285148	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
RNF6	up	0.695268490256359	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
RNH1	down	-1.10534643760316	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
RRAGC	up	0.742975392988194	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
RTL8A	up	1.0679951721131	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
RTRAF	up	0.658042426542392	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
S100A4	down	-0.782796950960288	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
SAMD4A	up	0.884756938501931	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
SCAMP3	down	-0.879390870546282	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
SCD5	down	-1.06896303571774	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
SCMH1	up	0.727328297491323	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
SCYL2	up	0.711904966670113	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
SDHA	up	0.78104628793518	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
SEC11C	down	-0.752577252713739	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
SEPTIN5	down	-0.66776279805002	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
SERPING1	down	-1.37762786602582	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
SERTM1	up	0.624357221352938	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
SLC16A3	down	-1.11772517778896	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
SLC25A28	up	1.41039981527749	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
SLC25A4	down	-0.639386586918565	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
SLC6A17	down	-0.627048791919559	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
SLCO4C1	up	0.646943699625631	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
SMAD9	up	1.0020743279942	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
SOCS4	up	0.632705257976328	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
SORBS1	up	0.746603699293582	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
SOS1	up	0.850963105601573	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
SPACA9	up	0.899092259340569	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
SPOCK1	down	-0.850149468577748	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
SPRYD3	down	-0.713108269782554	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
SRRD	up	0.655015778246577	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
SRSF5	up	1.17092813009012	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
STARD7	up	0.786522239018111	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
STEAP3	down	-0.89030666127632	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
STIM1	down	-0.710267493775445	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
STMN4	down	-0.589983996351918	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
SUZ12	up	0.982520004606811	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
SYN1	down	-0.646329542384949	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
SYP	down	-0.676450339153798	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
SYT1	down	-1.00800072090611	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
SYT14	up	0.692788818154513	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
TARSL2	up	0.725828198651055	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
TCFL5	up	0.855591870703771	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
THNSL2	down	-0.69484123357752	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
TIMP1	down	-1.06484152065018	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
TMBIM6	down	-1.43793994256182	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
TMCC1	up	0.834162826736448	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
TMED10	down	-0.598606364386822	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
TMED3	down	-0.60326869946547	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
TMED9	down	-0.688662473131903	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
TMEM109	down	-0.697939224842706	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
TMEM131	up	0.83458011959545	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
TMEM132A	down	-0.714412962126646	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
TMEM14A	down	-0.610870328298175	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
TOMM5	up	0.721381850193192	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
TPGS1	down	-0.802068327141648	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
TRAPPC10	up	0.598147022510769	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
TRAPPC5	down	-0.759484413664672	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
TRAPPC8	up	0.900709793380531	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
TRIM2	up	0.667472585308455	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
TRIM29	up	0.602301337005623	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
TRIM3	down	-0.672481757309657	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
TRPV1	down	-0.827571002048783	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
TSPYL4	down	-0.756475109447438	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
TTC3	up	0.630473456110153	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
TUBA1A	up	0.728619330247737	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
TUBB2B	down	-0.831152343402188	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
TWF2	down	-0.647471458477609	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
UBE2M	up	0.941093062288976	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
UBE2V1	up	1.04334529714558	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
ULK2	up	0.629489241745939	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
UNC79	up	0.899640693091436	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
UQCC6	up	1.69785476632383	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
USF3	up	0.848985868888668	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
USO1	up	0.701540494791878	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
USP34	up	1.11624644301678	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
VGF	up	0.612222036809556	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
VIM	down	-1.83899957028171	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
VPS37C	up	1.42983360919622	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
WASF1	up	0.656794370001677	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
WASF3	up	1.07967599587423	severity_neuron_residual	severity_neuron_modhigh_vs_low_nageotte	False				
