gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene_recovered_from_excel_date	direction	passes_fdr_0_05	passes_abs_log2fc_0_585	primary_signature_member	source_sheet	contrast_id	biological_level	effect_orientation	evidence_status	gene_input	human_gene_id	mapping_method	current_human_symbol	target_current_symbol	baseMean	target_log2FoldChange	target_stat	target_padj	target_source_symbol	mapped_to_target_universe
TMEM189	7.71e-48	-1.799063506	0.151	0.371	1.43e-43	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM189	387521	unique_synonym	PEDS1	PEDS1	4826.66609220827	-0.380742334278838	-1.97797429269339	0.292584176402649	TMEM189	True
TMEM246	4.7e-44	-1.462417223	0.131	0.294	8.74e-40	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM246	84302	unique_synonym	PGAP4	PGAP4	7679.17776793132	-0.388599049022026	-1.47910268012518	0.48232781488684	TMEM246	True
TMEM251	1.23e-17	-1.247093381	0.036	0.052	2.28e-13	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM251	26175	unique_synonym	LYSET	LYSET	475.586569984374	0.17552794124692	0.9575687093672	0.578040227024532	TMEM251	True
TMEM255A	5.07e-14	-0.68526554	0.344	0.416	9.43e-10	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM255A	55026	official_exact	TMEM255A	TMEM255A	21656.2247668953	-0.589243292344279	-1.99179321348169	0.314678138194338	TMEM255A	True
TMEM39A	3.33e-12	-0.606336448	0.054	0.064	6.19e-08	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM39A	55254	official_exact	TMEM39A	TMEM39A	4347.34257834594	0.28067395232996	1.79886861583483	0.3606270047093	TMEM39A	True
TMEM8A	3.04e-42	-1.360714148	0.119	0.234	5.66e-38	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM8A	58986	unique_synonym	PGAP6	PGAP6	1108.56071922621	-0.673558521161828	-2.51030300503577	0.114924383879548	TMEM8A	True
TMEM99	3.08e-09	-1.410042346	0.02	0.022	5.73e-05	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM99	147184	unique_synonym	KRT10-AS1	KRT10-AS1	885.479966946638	0.175206488108969	0.910309982049726	0.592617753886737	TMEM99	True
TNFRSF19	5.19e-10	-1.123771759	0.032	0.06	9.65e-06	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TNFRSF19	55504	official_exact	TNFRSF19	TNFRSF19	7899.5822955216	0.120131049756925	0.520450158909085	0.902129910688664	TNFRSF19	True
TOB2	8.67e-13	-0.893802322	0.072	0.092	1.61e-08	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TOB2	10766	official_exact	TOB2	TOB2	12247.5953372149	0.0776469183390986	0.408424352230704	0.967204332394305	TOB2	True
TP53I13	2.4e-12	-0.835908658	0.052	0.057	4.46e-08	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TP53I13	90313	official_exact	TP53I13	TP53I13	1529.23914445027	-0.358285706756069	-0.978868911226689	0.641695410929695	TP53I13	True
TPP2	2.06e-07	-0.593141627	0.146	0.262	0.003818943	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TPP2	7174	official_exact	TPP2	TPP2	7464.47695163605	0.182655339020728	1.4715990716378	0.493356601400552	TPP2	True
TRIM5	2.09e-08	-0.889640243	0.046	0.049	0.000389188	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TRIM5	85363	official_exact	TRIM5	TRIM5	3554.47861573263	0.0772193696579027	0.471621722265081	0.916547910234599	TRIM5	True
TRIM66	3e-11	-0.701932926	0.051	0.059	5.58e-07	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TRIM66	9866	official_exact	TRIM66	TRIM66	4366.14809763223	0.230781056085243	1.10158099211655	0.642706221961565	TRIM66	True
TRPA1	2.79e-25	-0.859421935	0.16	0.245	5.1800000000000006e-21	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TRPA1	8989	official_exact	TRPA1	TRPA1	2315.56816728001	-1.25901932789344	-1.68754861991054	0.317840352085571	TRPA1	True
TRPC5	2.54e-06	-1.057821086	0.093	0.16	0.047221512	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TRPC5	7224	official_exact	TRPC5	TRPC5	363.441709989502	-1.13356172302179	-1.38517582468681	0.418602054766537	TRPC5	True
TRPS1	7.17e-09	-1.579396277	0.035	0.071	0.000133273	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TRPS1	7227	official_exact	TRPS1	TRPS1	4087.78748070872	0.425316769133414	2.59609800640515	0.134825852990217	TRPS1	True
TSC22D4	3.15e-17	-0.921495319	0.059	0.079	5.86e-13	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TSC22D4	81628	official_exact	TSC22D4	TSC22D4	7481.02679557788	-0.680491938327016	-2.29960239206362	0.201420678932127	TSC22D4	True
TSPAN15	1.68e-12	-0.66773464	0.048	0.066	3.11e-08	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TSPAN15	23555	official_exact	TSPAN15	TSPAN15	7444.9785761862	-0.286627679507372	-1.16603205289639	0.60838196533351	TSPAN15	True
TSTA3	5.249999999999999e-41	-0.999386921	0.129	0.213	9.760000000000001e-37	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TSTA3	7264	unique_synonym	GFUS	GFUS	1933.5861423219	-0.303006553919591	-1.62453540444444	0.338149323531366	TSTA3	True
TTC37	5.32e-65	-0.949230947	0.178	0.347	9.89e-61	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TTC37	9652	unique_synonym	SKIC3	SKIC3	21960.7012029418	-0.112988071143287	-0.452186653678064	1.0	TTC37	True
TTLL4	1.3e-09	-0.674280683	0.052	0.058	2.42e-05	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TTLL4	9654	official_exact	TTLL4	TTLL4	7340.66543284177	0.0452245727510332	0.31382652988462	1.0	TTLL4	True
TWISTNB	5.67e-17	-2.436933582	0.036	0.083	1.05e-12	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TWISTNB	221830	unique_synonym	POLR1F	POLR1F	2596.914746032	-0.0762097639119213	-0.646980453969511	0.780442648876113	TWISTNB	True
UACA	4.53e-09	-1.099649169	0.05	0.091	8.41e-05	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	UACA	55075	official_exact	UACA	UACA	18169.0224466199	0.191892679262798	0.795753333057239	0.842423786706358	UACA	True
UBA7	2.25e-08	-0.663215636	0.042	0.063	0.000417822	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	UBA7	7318	official_exact	UBA7	UBA7	8657.67267824903	-0.223784533410537	-1.04788311201818	0.662613837924119	UBA7	True
UBE2C	5.6e-07	-0.623294084	0.02	0.023	0.010399649	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	UBE2C	11065	official_exact	UBE2C	UBE2C	66.5121931483801	1.25236202400092	2.051989379769	0.222421674912053	UBE2C	True
UGGT2	2.03e-09	-0.634114395	0.133	0.158	3.78e-05	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	UGGT2	55757	official_exact	UGGT2	UGGT2	3687.74960307515	0.153408437871061	0.825078561146113	0.707919748523593	UGGT2	True
UHRF1BP1	2.65e-29	-1.25139583	0.081	0.14	4.92e-25	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	UHRF1BP1	54887	unique_synonym	BLTP3A	BLTP3A	5419.01903801278	0.0864207283601736	0.325221296603095	1.0	UHRF1BP1	True
UHRF1BP1L	1.79e-30	-1.218781	0.075	0.146	3.3300000000000003e-26	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	UHRF1BP1L	23074	unique_synonym	BLTP3B	BLTP3B	6637.48370031712	0.087699453441977	0.435984078213164	0.984178640445068	UHRF1BP1L	True
UQCRH	2.49e-10	-0.978847744	0.085	0.196	4.63e-06	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	UQCRH	7388	official_exact	UQCRH	UQCRH	13275.7839058088	-0.0414313711677041	-0.371567082712919	0.991625181889492	UQCRH	True
USP25	4.3e-08	-0.631342378	0.213	0.382	0.00079843	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	USP25	29761	official_exact	USP25	USP25	8689.97196700681	0.105967580167853	0.635315717168778	1.0	USP25	True
USP3	8.95e-12	-0.87262162	0.028	0.025	1.66e-07	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	USP3	9960	official_exact	USP3	USP3	1967.68588803473	0.221509010283898	1.25739382982059	0.466888145137507	USP3	True
USP53	1.5e-08	-0.785953849	0.101	0.126	0.000278035	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	USP53	54532	official_exact	USP53	USP53	34743.2646989849	0.272663119917609	1.11820448075954	0.668307001063422	USP53	True
USP54	5.08e-10	-1.305839481	0.034	0.06	9.44e-06	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	USP54	159195	official_exact	USP54	USP54	14611.440401529	-0.0688585906115411	-0.444422534484527	0.9447966554152	USP54	True
VARS	1.4499999999999998e-48	-1.276363117	0.153	0.321	2.7000000000000004e-44	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	VARS	7407	unique_synonym	VARS1	VARS1	4324.96056643897	-0.00906497805274246	-0.0535496614544313	1.0	VARS	True
VPS13B	3.84e-08	-0.653202124	0.139	0.241	0.000713979	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	VPS13B	157680	official_exact	VPS13B	VPS13B	6322.08314324803	0.210777850346262	1.04612680390298	0.680764898309234	VPS13B	True
VPS29	9.15e-07	-0.606371453	0.146	0.205	0.017009119	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	VPS29	51699	official_exact	VPS29	VPS29	10494.046534241	-0.141158007285858	-1.36170516155985	0.528323537856432	VPS29	True
WARS	3.0299999999999997e-61	-0.962056287	0.176	0.328	5.64e-57	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	WARS	7453	unique_synonym	WARS1	WARS1	19212.9268848393	0.316113147951845	1.55936598123135	0.447891975508342	WARS	True
WASF2	1.16e-07	-0.767890347	0.096	0.144	0.002151353	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	WASF2	10163	official_exact	WASF2	WASF2	18118.1826545469	0.448028962640181	2.34811351081696	0.201420678932127	WASF2	True
WDFY2	1.74e-14	-0.592028147	0.149	0.182	3.23e-10	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	WDFY2	115825	official_exact	WDFY2	WDFY2	7756.00939478037	-0.0837804864476035	-0.538634750347303	0.91905136372211	WDFY2	True
WDR34	5.47e-09	-1.023845189	0.033	0.041	0.000101713	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	WDR34	89891	unique_synonym	DYNC2I2	DYNC2I2	731.412630515107	-0.527653104344874	-1.36347395612893	0.37247434353069	WDR34	True
WDR63	1.91e-11	-1.780843837	0.038	0.069	3.54e-07	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	WDR63	126820	unique_synonym	DNAI3	DNAI3	1125.57245125017	-0.817947054860774	-2.400143216997	0.138484487707426	WDR63	True
WDR66	5.9e-23	-0.760802691	0.056	0.056	1.1e-18	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	WDR66	144406	unique_synonym	CFAP251	CFAP251	269.456286475109	-0.182385230749195	-0.869476919717811	0.606498724314824	WDR66	True
WDR78	8.83e-09	-1.662471354	0.018	0.024	0.00016408	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	WDR78	79819	unique_synonym	DNAI4	DNAI4	702.115609793997	-0.112779257040959	-0.747200167945537	0.65223641793437	WDR78	True
WDR92	2.11e-24	-1.022881218	0.063	0.096	3.91e-20	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	WDR92	116143	unique_synonym	DNAAF10	DNAAF10	644.179107395253	-0.0927074285914026	-0.68888846401369	0.679378529765388	WDR92	True
WDYHV1	1.62e-26	-1.211672158	0.08	0.131	3e-22	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	WDYHV1	55093	unique_synonym	NTAQ1	NTAQ1	2010.171349457	-0.374069123478496	-2.26545405920767	0.162958599048009	WDYHV1	True
YARS	8.35e-40	-1.394794393	0.113	0.207	1.55e-35	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	YARS	8565	unique_synonym	YARS1	YARS1	8921.91027400202	-0.0531214034847513	-0.311013780534963	1.0	YARS	True
YTHDC2	8.44e-08	-0.607783181	0.204	0.305	0.001568805	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	YTHDC2	64848	official_exact	YTHDC2	YTHDC2	8602.15963258727	0.0433370116110229	0.297697715240319	1.0	YTHDC2	True
ZADH2	3.35e-32	-0.720184401	0.096	0.148	6.22e-28	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	ZADH2	284273	unique_synonym	PTGR3	PTGR3	6170.78119727266	0.119105758154335	0.896204185394508	0.736703410660904	ZADH2	True
ZBED6CL	1.11e-17	-0.831154482	0.038	0.041	2.06e-13	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	ZBED6CL	113763	unique_synonym	ZBED10P	ZBED10P	435.313259109352	0.292196192875921	1.21955293079549	0.421925252923348	ZBED6CL	True
ZBED8	1.33e-15	-0.907430392	0.035	0.047	2.47e-11	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	ZBED8	63920	official_exact	ZBED8	ZBED8	1314.70170391659	0.114499773763716	0.442631205137892	0.867192174811657	ZBED8	True
ZBED9	5.77e-13	-1.552869849	0.034	0.066	1.07e-08	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	ZBED9	114821	unique_synonym	SCAND3	SCAND3	404.908258540851	-0.289075106677548	-0.854473500927293	0.540659163761974	ZBED9	True
ZBTB1	1.72e-08	-0.748407881	0.146	0.29	0.000320031	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	ZBTB1	22890	official_exact	ZBTB1	ZBTB1	7357.95367425671	0.25226695597911	1.63786615322222	0.41286423220597	ZBTB1	True
ZEB2	1.13e-15	-1.061466059	0.117	0.205	2.11e-11	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	ZEB2	9839	official_exact	ZEB2	ZEB2	36694.7341687474	0.259129840515986	1.55316389003778	0.475606890371347	ZEB2	True
ZNF121	3.65e-07	-0.639703324	0.109	0.2	0.006773817	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	ZNF121	7675	official_exact	ZNF121	ZNF121	3913.46402987857	0.193258614148164	1.32164265393654	0.501206368273549	ZNF121	True
ZNF146	4.19e-08	-0.716438055	0.125	0.236	0.00077925	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	ZNF146	7705	official_exact	ZNF146	ZNF146	9778.24968130256	0.18392366283092	1.23110519869043	0.597031581008651	ZNF146	True
ZNF334	3.19e-07	-0.914751486	0.019	0.017	0.00592635	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	ZNF334	55713	official_exact	ZNF334	ZNF334	2331.34906019242	-0.261165200440191	-1.05287352913597	0.539973554709276	ZNF334	True
ZNF720	4.81e-09	-1.16138573	0.016	0.015	8.94e-05	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	ZNF720	124411	unique_synonym	KRABD5	KRABD5	3138.56300437764	0.140732464791848	0.913195441421368	0.669271177635458	ZNF720	True
ZNRD1	4.6e-10	-1.28070497	0.026	0.032	8.55e-06	False	down	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	ZNRD1	30834	unique_synonym	POLR1H	POLR1H	556.510908217878	-0.0228202312103766	-0.0923676114177548	0.890244663676598	ZNRD1	True
AARS1	2.79e-50	1.479194131	0.199	0.132	5.1899999999999995e-46	False	up	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	AARS1	16	official_exact	AARS1	AARS1	20336.495316496	-0.0167962581577536	-0.0825752940093486	1.0	AARS	True
ABTB3	3.1e-42	1.73840877	0.238	0.113	5.76e-38	False	up	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	ABTB3	121551	official_exact	ABTB3	ABTB3	3360.41797338054	-0.106571220946092	-0.578735759794614	0.806213714743333	BTBD11	True
AC187653.1	2.37e-06	0.999682213	0.01	0.006	0.043977976	False	up	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	AC187653.1		unresolved_or_ambiguous								False
ACTMAP	6.97e-12	1.446374095	0.014	0.019	1.29e-07	False	up	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	ACTMAP	284325	official_exact	ACTMAP	ACTMAP	993.001380842136	-0.0443014753726259	-0.266473229880021	0.824137186015579	C19orf54	True
ADAMTS17	3.46e-14	2.035561637	0.036	0.011	6.43e-10	False	up	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	ADAMTS17	170691	official_exact	ADAMTS17	ADAMTS17	96.8931520536622	-0.180341565107145	-0.627135973489401	0.769748641727291	ADAMTS17	True
ADGRF5	8.77e-07	1.080684763	0.007	0.003	0.016299961	False	up	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	ADGRF5	221395	official_exact	ADGRF5	ADGRF5	6945.32048596259	0.396878420396388	1.94119764321719	0.305614966730769	ADGRF5	True
ADPRS	1.33e-42	1.52950826	0.196	0.119	2.47e-38	False	up	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	ADPRS	54936	official_exact	ADPRS	ADPRS	2019.09690031174	-0.33634812047353	-1.56559089014373	0.408629406838871	ADPRHL2	True
ADRB2	4.92e-08	1.23549847	0.011	0.004	0.00091349	False	up	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	ADRB2	154	official_exact	ADRB2	ADRB2	435.857113733341	-0.0287104388703125	-0.151048194894877	0.864494062179492	ADRB2	True
ADSS1	1.03e-13	1.32295014	0.065	0.051	1.91e-09	False	up	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	ADSS1	122622	official_exact	ADSS1	ADSS1	478.227577725626	0.0775669753307975	0.299766094640562	0.816231718347526	ADSSL1	True
ADSS2	1.2e-65	1.398192368	0.255	0.145	2.23e-61	False	up	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	ADSS2	159	official_exact	ADSS2	ADSS2	6449.22728506766	-0.072891974978731	-0.574345798146258	0.902550491302356	ADSS	True
AKR1C8P	1.2e-06	0.871622295	0.007	0.004	0.022254402	False	up	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	AKR1C8P	340811	unique_synonym	AKR1C8	AKR1C8	1.19642027588365	0.0715400004422365	0.0515450739022298	1.0	AKR1C8P	True
AP1G2	1.17e-10	0.875456325	0.22	0.203	2.16e-06	False	up	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	AP1G2	8906	official_exact	AP1G2	AP1G2	2736.64999921726	0.183265953190949	0.977033647142947	0.691411076485374	AP1G2	True
ATF3	2.83e-10	0.659805526	0.395	0.318	5.26e-06	False	up	True	True	True	Sup_Data5	late_neuron_DPN_vs_diabetes	hDRG_neurons	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	ATF3	467	official_exact	ATF3	ATF3	9388.36073431182	0.850259831277166	1.937129645431	0.518583619366542	ATF3	True
